window_count,trajectory_fraction,replicate,result_source,window_overlap_connected,included_in_valid_only_analysis,exclusion_reason,rmse_wham,avg_total_std,avg_total_variance,mean_crps_kj_mol,wham_inclusion_68,wham_inclusion_95,max_r_hat,min_effective_sample_size,divergence_count
8,0.1,4,nuts,False,True,,20.20301409095844,3.497694689159226,12.551950446958339,17.078986467618712,0.0125,0.0625,1.0306446353060388,121.0057929282546,0
8,0.1,5,nuts,False,True,,20.405671774201387,3.4089797745262116,11.938505806342661,15.303038003150002,0.05,0.225,1.0087273821306113,168.93565405964142,0
8,0.16,1,nuts,False,False,failed_sampler_diagnostics,11.748440804844273,3.1573322205494394,10.071192735753382,9.178150156728787,0.075,0.2375,1.0345871298357534,39.880357512131575,0
8,0.16,2,nuts,False,False,failed_sampler_diagnostics,20.48889650055728,2.872237370331954,8.528751858863615,17.036049024977565,0.0375,0.075,1.0186590998529161,92.89613956103788,0
8,0.16,3,nuts,False,True,,10.198293289934915,3.343173842445187,11.573060288173721,7.528652837838732,0.1625,0.3625,1.0098101459618591,199.01091919735794,0
8,0.16,4,nuts,False,False,failed_sampler_diagnostics,22.831902928458558,3.06129796256107,9.821214694261162,15.829535953944134,0.2,0.3625,1.0313276334215815,93.23058275942438,0
8,0.16,5,nuts,False,False,failed_sampler_diagnostics,13.510491951018134,3.66439183435577,13.667708896523084,10.103171551948583,0.225,0.2875,1.0147316659933765,61.39959082444245,0
8,0.25,1,nuts,False,True,,11.880198350869474,1.4163093876827246,2.277324657006214,9.740410957691427,0.05,0.0625,1.02015132357376,115.20850319075544,0
8,0.25,2,nuts,False,True,,11.001968854205543,1.5112799540930304,3.5892391542817306,8.17255033677436,0.025,0.05,1.002984297117819,223.47571126285246,0
8,0.25,3,nuts,True,True,,10.431902242372637,1.2117036578366074,3.5403219998326643,6.189046228564007,0.025,0.0375,1.001486781192696,942.5138958573536,0
8,0.25,4,nuts,False,True,,17.49153058988613,3.801535511809579,14.834853279225786,13.745430702881142,0.1,0.1625,1.0156320628923199,133.04362650468377,0
8,0.25,5,nuts,False,True,,17.553784311353045,3.6895041463218745,13.954585692505493,13.634445136289187,0.05,0.275,1.0168154171902448,126.3295339504599,0
8,0.4,1,nuts,False,False,failed_sampler_diagnostics,12.097348121410656,1.3707648507995103,2.114191388122967,10.136681357965962,0.025,0.0625,1.0372389449399704,79.08184628794254,0
8,0.4,2,nuts,False,False,failed_sampler_diagnostics,19.827902084382995,2.948985211653119,9.025311087564393,16.29167964009232,0.05,0.1,1.055360882905232,55.0454792133984,0
8,0.4,3,nuts,False,True,,18.417673435077596,2.9519057555302357,9.191554664816827,13.277433556023137,0.3,0.3375,1.01464377522273,118.52601653635915,0
8,0.4,4,nuts,False,False,failed_sampler_diagnostics,18.092354640190372,3.4410822964748875,12.039613670052898,13.04323378332695,0.05,0.2,1.0127800307754151,74.63434878641132,0
8,0.4,5,nuts,False,False,failed_sampler_diagnostics,10.287433643441378,2.977889202526446,9.147143934060775,7.7890163472377765,0.125,0.275,1.0384390296980253,54.93841550829756,0
8,0.6,1,nuts,False,False,failed_sampler_diagnostics,11.265260139252124,1.1727726767496711,1.6168284470892822,9.289124953331445,0.0,0.075,1.0223034001863984,92.81478763407777,0
8,0.6,2,nuts,False,True,,12.675042340646872,1.6339417212617247,3.6578538288579665,10.585281098710729,0.05,0.075,1.006256687954624,120.6741198326551,0
8,0.6,3,nuts_refined_fast,False,True,,19.691357488115866,3.6498331461434894,13.662518574149056,13.40827532528444,0.225,0.2875,1.03579809842531,113.01319254434723,0
8,0.6,4,nuts,False,False,failed_sampler_diagnostics,15.218265901891533,1.4681438570697023,2.814823970762125,12.086899271124523,0.0375,0.0375,1.0128214441518715,69.51878485771375,0
8,0.6,5,nuts_refined_fast,False,False,failed_sampler_diagnostics,19.763272645956047,2.797873146373073,8.32453642665119,16.463789200802513,0.075,0.1125,1.0770716553406563,110.63692798236774,0
8,0.8,1,nuts,False,True,,11.102268663781654,1.1144861991150588,1.4882933608737263,9.255819881431368,0.0625,0.1125,1.010988197126911,114.98045574144949,0
8,0.8,2,nuts,False,False,failed_sampler_diagnostics,12.985193558317194,3.285253538900143,11.05524746079622,10.177742352325344,0.1,0.2125,1.039509413761067,39.25016177836382,0
8,0.8,3,nuts,False,True,,15.582717805335909,1.3405579772607417,3.4344311931232596,10.877952141804816,0.0,0.0625,1.0060813701563809,137.17877972150058,0
8,0.8,4,nuts,False,False,failed_sampler_diagnostics,19.55992806615628,2.618607317567229,7.4043134634372665,16.636971641862644,0.0125,0.025,1.0398815294573032,73.92009199242139,0
8,0.8,5,nuts,False,False,failed_sampler_diagnostics,10.316213553700344,1.4321096049275137,2.8445820053206416,9.013606790797981,0.0875,0.125,1.0272820782903238,85.175866526919,0
8,0.9,1,nuts,False,True,,10.871659156747375,1.1283636893277869,1.535988223989721,9.063163677639965,0.075,0.125,1.0210260445547328,150.91715608268993,0
8,0.9,2,nuts,False,False,failed_sampler_diagnostics,19.474351203575885,4.4087541750048445,19.900879640950098,16.599672868645726,0.0125,0.075,1.0164094341994605,51.82695532225128,0
8,0.9,3,nuts,False,True,,12.02386292583926,3.3198106506688148,11.176665527224008,8.89011132423877,0.225,0.325,1.0217493327506024,108.4312499061182,0
8,0.9,4,nuts,False,False,failed_sampler_diagnostics,11.510053398379906,3.058875736144755,9.516432681562218,8.798323964298897,0.1,0.375,1.0244695070621392,56.62223626864379,0
8,0.9,5,nuts,True,True,,5.467218577446622,0.9789670678821445,2.631924214622037,4.45963490591182,0.075,0.1625,1.015982644464105,285.23453435405855,0
8,1.0,1,nuts,False,True,,10.927276936278185,1.1046611251583487,1.4833881467090468,9.142123302292859,0.0625,0.125,1.0093708215294461,159.8808037676686,0
8,1.0,2,nuts,False,False,failed_sampler_diagnostics,19.76364359302211,2.46001858333542,6.457583417802321,16.84205297343906,0.0125,0.05,1.0252538002597233,86.84068906544302,0
8,1.0,3,nuts,False,False,failed_sampler_diagnostics,12.066678839321883,2.8856549522909627,8.630682791298245,9.462149147770385,0.0375,0.075,1.0312782423829205,99.49785986468848,0
8,1.0,4,nuts_refined_fast,False,True,,14.247609726502874,3.488855408940046,12.43427914206416,11.551496675367654,0.0875,0.1875,1.018169683026284,145.19379640861104,0
8,1.0,5,nuts,False,True,,15.359553516571792,3.494071280865215,12.64013844472834,11.873496059222097,0.15,0.175,1.0098516450260082,103.25994825115794,0
10,0.04,1,nuts,False,True,,20.0064478182497,2.058211023135434,4.410263489164853,17.41464419659135,0.075,0.1125,1.0197312529039848,151.50656107450254,0
10,0.04,2,nuts,False,True,,20.584046073866187,3.4611624302999915,12.295589611982304,14.055649954068773,0.1125,0.3125,1.0148861626042807,116.28730687027388,0
10,0.04,3,nuts,False,True,,15.942451356777354,3.5596611561807356,12.894155054353343,11.205059480634464,0.225,0.3625,1.004041514221596,140.40273189692076,0
10,0.04,4,nuts,False,False,failed_sampler_diagnostics,13.130878561565408,3.545626930940236,12.77627845294132,8.86322495924677,0.2375,0.325,1.0126505700011001,91.89764493537807,0
10,0.04,5,nuts,False,True,,19.67517391470217,2.9917779318384143,9.214458012840073,15.219997737327532,0.0625,0.15,1.0191016141413665,101.7659608084274,0
10,0.063,1,nuts,False,True,,19.268016821615813,1.542383674595182,2.5328544032878044,16.466980830022305,0.0875,0.1125,1.0299635862270158,110.6743362893884,0
10,0.063,2,nuts,False,False,failed_sampler_diagnostics,19.7277680235164,3.362571512529809,11.755884342567612,16.59734760786821,0.05,0.1,1.070149464605203,34.68871219458809,0
10,0.063,3,nuts,True,True,,4.550531867141918,0.9545169201727635,1.5620541528049081,3.464212303293172,0.1,0.2375,1.0168076592773254,250.96904671566435,0
10,0.063,4,nuts,False,False,failed_sampler_diagnostics,16.457058591807744,1.2627541044108093,2.8768174593778575,11.285703493366206,0.025,0.0375,1.0400290755880182,92.28364954450831,0
10,0.063,5,nuts,False,False,failed_sampler_diagnostics,17.416311150925594,3.692451437568613,13.82800943976578,11.9734314459361,0.325,0.4,1.008476044804996,78.97658939591624,0
10,0.1,1,nuts,False,True,,19.039501729366062,1.237913134782589,1.6760865620013838,15.576140487653007,0.0375,0.075,1.025742496336385,146.788257834573,0
10,0.1,2,nuts,False,True,,5.699748333234383,1.2212178407881549,2.9263979754148965,4.344275369949388,0.0625,0.1625,1.0218334336869705,279.68270110525674,0
10,0.1,3,nuts_refined_fast,False,True,,13.434367286166161,3.529461682211675,12.643631729495885,10.142893358814437,0.1125,0.2875,1.0299153691992267,182.71435177159745,0
10,0.1,4,nuts,False,True,,20.11652184856942,3.1504972470362134,10.244532091148553,17.6656604864042,0.025,0.05,1.0157205583420497,105.07659876360732,0
10,0.1,5,nuts,False,True,,13.802361389189468,1.2034715932099556,2.5305185711293112,9.868327729546445,0.0125,0.0625,1.011824746823221,105.93945047493467,0
10,0.16,1,nuts,False,True,,19.057008811085836,1.1522080836332331,1.4308720770348156,14.484495874276547,0.0125,0.0375,1.0309329529334033,173.2835162334374,0
10,0.16,2,nuts,False,True,,19.824095060138657,1.6127936393610667,3.4542697684892496,13.097077277315943,0.025,0.1625,1.0308485850873994,157.7105457452319,0
10,0.16,3,nuts_refined_fast,False,False,failed_sampler_diagnostics,13.09768781579657,3.262073153262675,10.727586263934443,9.052188335586802,0.0625,0.1625,1.0612015855905785,66.58256873589387,0
10,0.16,4,nuts,False,True,,10.57013722641613,3.212243853054166,10.51129503454539,5.897486058990399,0.2125,0.4625,1.0118509938491895,100.53628850056914,0
10,0.16,5,nuts,False,True,,13.573755703589946,3.2314191220980404,10.651462175812181,11.19971490486888,0.0625,0.1,1.0114877597307863,114.60441479243053,0
10,0.25,1,nuts,False,True,,15.843682679291637,0.6975303699209487,0.6570059635852982,11.90298953048089,0.025,0.0625,1.0094575638174255,198.79129056046645,0
10,0.25,2,nuts,False,False,failed_sampler_diagnostics,20.395882910440346,3.192621183191858,10.496931210648281,17.133294947651486,0.0625,0.1125,1.0295546958460888,60.55904045922208,0
10,0.25,3,nuts,False,False,failed_sampler_diagnostics,13.8176941935628,3.0280246652309692,9.524470082408623,11.062345740738872,0.075,0.15,1.0303472302965575,56.057897591200295,0
10,0.25,4,nuts,False,False,failed_sampler_diagnostics,24.92122940220136,3.578458970923324,13.286978305165189,16.1906480610468,0.1875,0.5375,1.0182949284513458,72.89916227950296,0
10,0.25,5,nuts,True,False,failed_sampler_diagnostics,12.748676373403491,3.3323665501398994,11.379810051728379,8.92308457278956,0.0375,0.1,1.0048407727360047,47.463250937375136,0
10,0.4,1,nuts,False,True,,14.43875874631488,0.5886971437336262,0.46249361086348806,11.226318136640716,0.0,0.0125,1.0119948533373622,107.45591196798401,0
10,0.4,2,nuts,False,False,failed_sampler_diagnostics,19.15404550834785,2.890297458470655,8.683584265858837,16.05866573708562,0.05,0.075,1.0265198282089472,68.12686470877826,0
10,0.4,3,nuts,False,False,failed_sampler_diagnostics,21.052068352083825,2.7625603905487988,7.8540992970027075,16.942590650857017,0.0625,0.15,1.0458379425344915,89.30523633756516,0
10,0.4,4,nuts,False,True,,9.676601116732728,1.3325871308419999,2.35359818070064,7.738141883914457,0.025,0.0375,1.021050602168769,110.47023448276035,0
10,0.4,5,nuts,False,False,failed_sampler_diagnostics,22.46923408683644,3.711077904886205,14.250562873571898,18.601057451774217,0.05,0.1,1.0417766259704528,34.584077850488626,0
10,0.6,1,nuts,False,False,failed_sampler_diagnostics,12.295153833478922,0.49041767027289024,0.3382087880857533,9.611047937270929,0.0125,0.0375,1.0109779286099616,95.86611676232167,0
10,0.6,2,nuts_refined_fast,False,True,,14.032905981868716,3.27044878097486,11.026552675414816,11.027517386884593,0.05,0.1125,1.0330032935545674,146.84215924451772,0
10,0.6,3,nuts,False,False,failed_sampler_diagnostics,11.800679212030346,3.2306527095770528,10.75990386287793,8.377637861736419,0.075,0.3125,1.046978128396948,67.75916630263623,0
10,0.6,4,nuts,False,True,,10.576417071297968,3.5565183349273197,12.840321006057366,6.5019200687705565,0.4625,0.5,1.0146218700652205,140.0994572135865,0
10,0.6,5,nuts,False,False,failed_sampler_diagnostics,16.373623509911504,3.3895260923863306,11.742638223762153,13.228709718982861,0.05,0.1,1.0512578017684528,43.16914277188398,0
10,0.8,1,nuts,True,True,,12.304145022124795,0.4461830544795979,0.3128231145843372,9.584222120404053,0.025,0.025,1.0113356339165938,103.08140380528587,0
10,0.8,2,nuts,False,False,failed_sampler_diagnostics,12.661005124948275,3.337356264743981,11.303696813932058,9.507152421264701,0.125,0.425,1.0326115914357805,42.45815727897585,0
10,0.8,3,nuts,False,False,failed_sampler_diagnostics,20.93757648374039,2.5352466408698637,6.792996704160087,17.596010851623657,0.0375,0.0875,1.0374400639246508,73.48409844283162,0
10,0.8,4,nuts,False,False,failed_sampler_diagnostics,13.62465558547392,3.292682874532054,10.965610504472332,11.374146274574844,0.075,0.075,1.0126894645480358,89.44260615878446,0
10,0.8,5,nuts_refined_fast,False,True,,10.219025432433513,2.8961762975930854,8.698514346902684,7.848648914173436,0.1875,0.275,1.0147386294220122,196.89462707301607,0
10,0.9,1,nuts,True,True,,11.732418558936686,0.47336661890126397,0.35624359402500905,9.074102128586478,0.0,0.025,1.0089102362436153,181.74835486456246,0
10,0.9,2,nuts,False,False,failed_sampler_diagnostics,8.367459524391506,1.3545076580727682,2.283042731957607,7.064874791380636,0.05,0.1375,1.0294972711985468,53.1045245978491,0
10,0.9,3,nuts,False,False,failed_sampler_diagnostics,15.502736200792738,0.7841101298312221,0.6950537905452692,12.026959995167378,0.0375,0.05,1.0247120243317265,93.3741149923054,0
10,0.9,4,nuts,False,False,failed_sampler_diagnostics,17.151682318464932,1.297862544662326,1.8958063052050904,12.100317491666729,0.025,0.05,1.0240708217663799,40.56323170852389,0
10,0.9,5,nuts,False,False,failed_sampler_diagnostics,12.108461408050092,3.041240478171515,9.460298432509457,9.203060151816334,0.075,0.325,1.0165682280309014,78.59830291328575,0
10,1.0,1,nuts,True,True,,11.7186084052852,0.44499815124227904,0.3051410468503766,9.050369514476369,0.0,0.0,1.0234397232030257,167.99095411418662,0
10,1.0,2,nuts,False,True,,15.013088879662726,0.727786368328731,0.9846262323873012,9.798370453776439,0.0125,0.0125,1.0193926348449833,102.92620420707401,0
10,1.0,3,nuts,False,False,failed_sampler_diagnostics,20.039950251586795,2.8592598317587656,8.533924372103709,13.264459932748142,0.2375,0.3875,1.0232780696781076,66.2743972183453,0
10,1.0,4,nuts,False,False,failed_sampler_diagnostics,17.39829622203921,1.3191762762727934,2.316093703861417,11.929486275274114,0.025,0.075,1.0653997974441989,61.15837712139424,0
10,1.0,5,nuts,False,False,failed_sampler_diagnostics,8.888975331187748,1.1788087791966262,1.979588390786602,7.799852737828178,0.0125,0.05,1.0256409953807908,71.11584466762409,0
13,0.04,1,nuts,False,True,,9.59929276368675,0.7437025961355087,0.7075095322491168,7.389360330748081,0.0125,0.05,1.0061880147798368,189.9966141692049,0
13,0.04,2,nuts,False,False,failed_sampler_diagnostics,14.823644471201293,3.070696847196201,9.626844341177923,11.589333593968751,0.0,0.2875,1.009190659918183,70.3741535746081,0
13,0.04,3,nuts,False,True,,12.40827434545624,3.311830242407757,11.182869625365267,9.536632428369089,0.1375,0.25,1.0111761283452863,212.23010147056203,0
13,0.04,4,nuts,False,False,failed_sampler_diagnostics,18.722756771069193,0.9974452010202459,1.5710442773415925,13.568351327888951,0.05,0.1,1.0175224699842589,76.56939881568566,0
13,0.04,5,nuts,False,True,,22.4216231231306,3.6469555657577133,13.64007250295015,19.104876807512802,0.0125,0.025,1.017043851292681,156.27607459478708,0
13,0.063,1,nuts,True,True,,5.576857452781685,0.5834912493489213,0.46611410473849785,4.21581039727567,0.0625,0.1125,1.0235686288121322,105.43377841897154,0
13,0.063,2,nuts,False,True,,13.351040562149066,3.0915722376711665,9.659876234568301,10.740808250157198,0.1,0.15,1.016531323911898,103.85571568052097,0
13,0.063,3,nuts,False,True,,7.850252376576712,1.285718164126966,2.1121890303668867,6.394937079116121,0.0875,0.1,1.0115817655037511,116.52514260262228,0
13,0.063,4,nuts_refined_fast,False,True,,15.489163420828753,0.9851484110935657,1.5711859967576272,10.46437429031882,0.1,0.15,1.011174249894908,213.95173724372202,0
13,0.063,5,nuts,False,False,failed_sampler_diagnostics,17.069074063173794,2.9131819672011736,8.567242755108513,13.861169376762865,0.05,0.0625,1.0139280085523745,87.47020625937769,0
13,0.1,1,nuts,True,True,,3.520467462843059,0.4564206410716283,0.2947299216366527,2.762116278954374,0.0375,0.0875,1.0100206848105637,200.30748509493225,0
13,0.1,2,nuts,True,True,,13.983824170850943,0.5433356630605765,0.41783442199631937,10.07048356073505,0.0625,0.1,1.0117193772660613,147.3254619137085,0
13,0.1,3,nuts,False,True,,4.629498031830537,0.5750197787428828,0.434769275712533,3.464107016563246,0.0875,0.1625,1.0226194400996063,222.15640669362773,0
13,0.1,4,nuts,False,False,failed_sampler_diagnostics,13.51031772004791,3.003966723913213,9.24601991002656,9.812061516500503,0.1125,0.225,1.0235551705698076,91.6625938451217,0
13,0.1,5,nuts,True,True,,6.129755846145538,0.99656738189503,1.3216240163010782,4.748411058355063,0.0875,0.25,1.0172664532158102,104.03751559907712,0
13,0.16,1,nuts,True,True,,2.668643462869308,0.3804938816131481,0.21353027751211515,2.104043469443152,0.075,0.1125,1.0076742995159746,169.73642516416672,0
13,0.16,2,nuts,False,False,failed_sampler_diagnostics,9.637879855184996,2.1818305886674567,4.9506253361712,7.613054293777401,0.025,0.05,1.0518036956670052,47.439348618593144,0
13,0.16,3,nuts,False,False,failed_sampler_diagnostics,15.602855675755867,2.841662681112722,8.195946418254884,12.422676466784557,0.0125,0.025,1.0529197242807977,49.6088443131423,0
13,0.16,4,nuts,False,True,,20.089675531865336,1.749594200911438,3.3382468813927515,14.46057166402407,0.025,0.0625,1.0123081241177472,103.4479383882444,0
13,0.16,5,nuts,False,False,failed_sampler_diagnostics,4.4319121346509425,0.610356046933801,0.6941463718872978,3.462369521204253,0.1125,0.15,1.0266546113875032,73.5528514907393,0
13,0.25,1,nuts,True,False,failed_sampler_diagnostics,5.197452564213073,0.3109586306353635,0.15215611384690697,3.894050253220706,0.05,0.0625,1.023739465357349,91.61266283192022,0
13,0.25,2,nuts,False,False,failed_sampler_diagnostics,6.388083957192353,1.333095847004876,2.192018850795453,5.109073083095025,0.1,0.25,1.0352189028162946,59.928165482550554,0
13,0.25,3,nuts,False,True,,5.707569314848604,0.7030195596907947,1.1964209698911359,4.067154784753955,0.0625,0.0625,1.0131369748320254,146.04637694758134,0
13,0.25,4,nuts,False,True,,7.099425520162554,1.990530217387866,4.008725544331186,5.16315771453101,0.15,0.325,1.015595231199702,143.0534969740832,0
13,0.25,5,nuts,False,True,,18.04572867218479,2.2742163572008054,5.372884171633889,11.7155329614591,0.0625,0.075,1.0059618813600013,132.33558789623376,0
13,0.4,1,nuts,True,False,failed_sampler_diagnostics,2.486349229884646,0.2581501642418798,0.1085446925650457,1.9347703410481951,0.05,0.05,1.0188126319817117,83.61650729981798,0
13,0.4,2,nuts,False,False,failed_sampler_diagnostics,12.865763416925377,0.5040880472369667,0.6254902205617219,8.460184838041993,0.0,0.0375,1.0142646484541686,87.53260959801419,0
13,0.4,3,nuts,True,True,,3.9686714127130696,0.5146900205463382,0.9741148234765766,3.0163207344371314,0.05,0.1125,1.0355401218000666,127.92861898092714,0
13,0.4,4,nuts,False,False,failed_sampler_diagnostics,9.498035128122844,1.2039860535576712,1.6028414874307308,8.350878612116976,0.0625,0.0625,1.0500130816209043,47.39874994997225,0
13,0.4,5,nuts,False,True,,16.64962900903092,1.5629540978640573,2.9030751887007074,11.023049420219182,0.0125,0.0875,1.0097678777468369,144.16211347100636,0
13,0.6,1,nuts,True,False,failed_sampler_diagnostics,1.0284866515274098,0.22518990519599993,0.08446307553336282,0.7531036823640941,0.1,0.3,1.0269003125510239,82.44413571441646,0
13,0.6,2,nuts,False,True,,9.1080535015881,1.2150897620775727,1.6913650090758026,8.102619617919258,0.0625,0.0625,1.0113708270321662,128.54930846947798,0
13,0.6,3,nuts,False,False,failed_sampler_diagnostics,10.939265279556246,3.0411223148353397,9.333292817106592,8.14530033045751,0.0625,0.1625,1.0303808983185339,56.74932907089569,0
13,0.6,4,nuts,False,False,failed_sampler_diagnostics,14.399706179683374,1.255969269841773,1.8093469178075083,12.33741105197721,0.05,0.0625,1.011120928935313,74.00571245800157,0
13,0.6,5,nuts,False,False,failed_sampler_diagnostics,12.854079638298492,3.730663133643142,13.940039470930241,10.289870373612477,0.0375,0.05,1.054760283540368,46.48443489406018,0
13,0.8,1,nuts,True,True,,1.5847720618164542,0.1959301247417676,0.06349821646003637,1.2818664309495784,0.025,0.0875,1.0068713546039108,186.61556010055514,0
13,0.8,2,nuts,False,False,failed_sampler_diagnostics,17.979320779960123,2.940406365124126,8.954482495044449,13.266102959812434,0.2125,0.3125,1.0270302029359595,29.468318224245806,0
13,0.8,3,nuts,False,False,failed_sampler_diagnostics,7.060762542786499,0.5070629025675188,0.6747057308152533,5.336311703464043,0.0125,0.05,1.0266296793271403,40.396713636158005,0
13,0.8,4,nuts,False,False,failed_sampler_diagnostics,17.761990436249473,2.26785237626832,5.333319968009302,11.877745438459954,0.25,0.2875,1.0383178204504,70.00412241909967,0
13,0.8,5,nuts,False,False,failed_sampler_diagnostics,16.684926231129197,1.8714479254051823,3.5142581894625904,12.544427746836195,0.0,0.0125,1.1658003457933093,18.607306431180465,0
13,0.9,1,nuts,True,True,,1.6055215633342421,0.18766436125387814,0.06011868172227075,1.30365437448439,0.025,0.0375,1.0013038524422109,118.63231013486096,0
13,0.9,2,nuts,False,False,failed_sampler_diagnostics,6.754458490177559,0.9105506013729008,2.0243745100901407,5.349486454249364,0.05,0.0875,1.0076282203571496,65.67661548779134,0
13,0.9,3,nuts,False,False,failed_sampler_diagnostics,6.281023030490226,0.35886414469115296,0.4492265211067843,4.495118671778248,0.025,0.0375,1.0277832019797897,62.0810996252645,0
13,0.9,4,nuts,False,False,failed_sampler_diagnostics,11.192505155380736,2.9461576682098864,8.767612325799723,7.975957464663956,0.2875,0.3125,1.0151977873021238,63.51647070293581,0
13,0.9,5,nuts,True,True,,2.626405048624912,0.3833142900806893,0.8764016023251757,1.301672304173014,0.075,0.1625,1.0098508914798225,245.9818447322311,0
13,1.0,1,nuts,True,True,,1.412120395088205,0.17762140013036948,0.05232991672397256,1.1402725869158599,0.05,0.1125,1.0137308369557914,105.58417392645971,0
13,1.0,2,nuts,False,False,failed_sampler_diagnostics,4.731352123331742,0.48886805215233764,0.9446912508588549,4.146040787903263,0.0375,0.0625,1.0747504974575335,41.73389485242624,0
13,1.0,3,nuts_refined_fast,False,False,failed_sampler_diagnostics,16.492313191607494,1.2328913277822555,2.408741098887832,10.693414623789195,0.0125,0.0375,1.0893116571519472,42.774030879106164,0
13,1.0,4,nuts_refined_fast,False,False,failed_sampler_diagnostics,9.234128062406661,1.078348309229234,1.6246069515928045,8.073720216586164,0.0125,0.0375,1.0652901423961672,85.99716859632098,0
13,1.0,5,nuts,False,False,failed_sampler_diagnostics,18.092220780607946,2.8818905443460663,8.390586070228773,13.388575186300494,0.0875,0.375,1.1539625686686417,33.860515063838726,0
16,0.04,1,nuts,False,True,,7.275587660024754,0.6257445677746117,0.46248749715037896,6.080355047961559,0.0125,0.0625,1.0101493037307314,229.2121122079924,0
16,0.04,2,nuts,False,True,,17.325114179767827,1.0124674257417101,1.2457112192431965,14.324731192612438,0.0,0.025,1.0033018154057005,167.91213286732054,0
16,0.04,3,nuts,False,False,failed_sampler_diagnostics,8.934392391248311,0.7482475343114001,0.9747614957238063,7.4423925523279095,0.025,0.05,1.0144641713140792,87.68377059160564,0
16,0.04,4,nuts,False,True,,15.888277171564562,3.319590521361712,11.038777652977492,10.520831991164972,0.325,0.4625,1.0301213641085036,120.05583511990888,0
16,0.04,5,nuts,False,False,failed_sampler_diagnostics,12.804452509293688,3.3805714294912748,11.48997305420706,9.367397710174254,0.175,0.275,1.065571266536365,47.60990703638031,0
16,0.063,1,nuts,True,True,,7.074124423242633,0.4960793496400459,0.31170584300040727,5.943808139597264,0.025,0.05,1.004682619845485,124.74955940341096,0
16,0.063,2,nuts,False,True,,7.6308019637439966,1.0208180915420915,1.9888083612787995,6.132911237565812,0.05,0.0875,1.006912879348143,321.89257859131334,0
16,0.063,3,nuts,False,False,failed_sampler_diagnostics,7.267112107777512,0.6430829958055222,0.5163451232114522,6.482555337888165,0.0125,0.0125,1.0144123657133026,78.16748589485081,0
16,0.063,4,nuts,True,True,,5.055497013254243,0.7555798878805428,0.9606548452765737,4.04796958555977,0.025,0.0625,1.0059598838863557,219.70613324587984,0
16,0.063,5,nuts,False,True,,9.755907999720511,0.5572188565092184,0.43071034197606367,6.949509296521791,0.0625,0.1125,1.0127536412024492,162.60587044566273,0
16,0.1,1,nuts,True,True,,6.230245415338611,0.508809465374304,0.28778856382291906,5.206898772953393,0.025,0.075,1.0050168967355584,228.94139904848362,0
16,0.1,2,nuts,False,True,,6.104521322229811,1.0801207509497897,1.1784011793689608,4.85998196530082,0.0125,0.0875,1.0153879251340556,108.64911200799197,0
16,0.1,3,nuts,False,False,failed_sampler_diagnostics,12.700745590603757,0.8109107093846945,0.9497953630026151,9.505343446691501,0.025,0.0625,1.0423447175752938,83.87322959569234,0
16,0.1,4,nuts,False,True,,5.705421528142571,0.7190641888245526,1.373450267780605,3.135714760016844,0.0875,0.1375,1.0292008571351587,132.70289111718208,0
16,0.1,5,nuts,True,True,,5.255144521157294,0.509570861393934,0.33323613293279825,3.8924706464104473,0.0375,0.075,1.015782996372348,124.02455855515058,0
16,0.16,1,nuts,True,True,,6.054352151275689,0.3048183021423155,0.12044999594112955,4.92185779580502,0.0375,0.075,1.0086307457611654,190.17230148864093,0
16,0.16,2,nuts,False,False,failed_sampler_diagnostics,12.322516730155106,2.976440927104904,8.899623609947446,10.1273752945966,0.0125,0.0625,1.0410455626575883,51.12019145774791,0
16,0.16,3,nuts,False,True,,15.477927514403568,2.8118799071442098,7.954529545902029,12.512622274893896,0.0125,0.0125,1.0267226570679338,102.46166406316347,0
16,0.16,4,nuts,True,False,failed_sampler_diagnostics,4.228639242402886,1.2610718249519683,1.6123674672541017,2.623811511162246,0.3625,0.525,1.036103060909548,62.04580991786441,0
16,0.16,5,nuts,False,False,failed_sampler_diagnostics,14.94777072025368,2.4718203025507273,6.267236171273364,12.421795493927506,0.0,0.0375,1.108053665715372,26.71397983394732,0
16,0.25,1,nuts,True,True,,2.01581772320351,0.23714435960290703,0.07965020542900202,1.6641113660156717,0.0375,0.05,1.0129122469803113,101.9374811238179,0
16,0.25,2,nuts,True,False,failed_sampler_diagnostics,6.8660667295636,0.4096008513830812,0.5167642043518492,4.962704704753686,0.025,0.025,1.0205281497065612,99.06067780838872,0
16,0.25,3,nuts,False,False,failed_sampler_diagnostics,18.02839373797045,2.009288087148996,4.15807108043483,12.362943052030255,0.0125,0.1625,1.0205136476944772,58.959666103564345,0
16,0.25,4,nuts,False,True,,3.45896938850714,0.4016630435254115,0.6344685293128813,1.9805675233998934,0.075,0.1375,1.0081056454310198,163.90432629804803,0
16,0.25,5,nuts,True,True,,12.044186586427072,0.36046675619696333,0.24144213911633017,8.54378895787156,0.025,0.025,1.0056227057399783,106.71713541229319,0
16,0.4,1,nuts,True,True,,1.5324222509008496,0.18879108858382634,0.05094908819162047,1.270737601317909,0.1125,0.125,1.0209469050644597,143.54397019483773,0
16,0.4,2,nuts,True,True,,3.01551178400436,0.31171957027421493,0.1127599187464973,2.4336285450760196,0.1625,0.2875,1.0094309614641719,143.89096313305208,0
