x_nm,pmf_mean_kJmol,pmf_std_kJmol,pmf_within_std_kJmol,pmf_between_std_kJmol,pmf_variance_kJmol2,pmf_within_variance_kJmol2,pmf_between_variance_kJmol2
1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4898989898989898,-2.9707423408552676,0.41041770885840967,0.41041770885840967,0.0,0.16844269574458634,0.16844269574458634,0.0
1.5297979797979797,-4.858919645844864,0.5071130411065602,0.5071130411065602,0.0,0.2571636364603438,0.2571636364603438,0.0
1.5696969696969696,-5.664531914968788,0.5823857044245653,0.5823857044245653,0.0,0.3391731087180971,0.3391731087180971,0.0
1.6095959595959595,-5.38757914822704,0.6981986816721089,0.6981986816721089,0.0,0.48748139908867083,0.48748139908867083,0.0
1.6494949494949496,-4.0280613456196095,0.8803969525974596,0.8803969525974596,0.0,0.7750987941428936,0.7750987941428936,0.0
1.6893939393939394,-1.5859785071465105,1.1291747342424838,1.1291747342424838,0.0,1.2750355804515838,1.2750355804515838,0.0
1.7292929292929293,1.9386693671922606,1.4353752278012775,1.4353752278012775,0.0,2.060302044585569,2.060302044585569,0.0
1.7691919191919192,6.5458822773967045,1.789946500070791,1.789946500070791,0.0,3.203908473115674,3.203908473115674,0.0
1.809090909090909,12.235660223466821,2.186061561944842,2.186061561944842,0.0,4.778865152612722,4.778865152612722,0.0
1.848989898989899,19.00800320540261,2.6188131605075493,2.6188131605075493,0.0,6.85818236964754,6.85818236964754,0.0
1.8888888888888888,26.86291122320407,3.0846183573970625,3.0846183573970625,0.0,9.514870410790952,9.514870410790952,0.0
1.9287878787878787,35.8003842768712,3.580773598346282,3.580773598346282,0.0,12.821939562613782,12.821939562613782,0.0
1.9686868686868686,45.820422366404,4.105167488871417,4.105167488871417,0.0,16.852400111686855,16.852400111686855,0.0
2.0085858585858585,56.92302549180248,4.656099477522038,4.656099477522038,0.0,21.679262344580994,21.679262344580994,0.0
2.0484848484848484,69.10819365306662,5.232163658360376,5.232163658360376,0.0,27.37553654786703,27.37553654786703,0.0
2.0883838383838382,82.37592685019644,5.832172237521435,5.832172237521435,0.0,34.01423300811578,34.01423300811578,0.0
2.128282828282828,96.72622508319192,6.455103563220196,6.455103563220196,0.0,41.66836201189807,41.66836201189807,0.0
2.168181818181818,112.15900787343516,7.100062094887226,7.100062094887226,0.0,50.410881751254394,50.410881751254394,0.0
2.2080808080808083,114.05499675256715,7.58093597383108,7.58093597383108,0.0,57.470590239326185,57.470590239326185,0.0
2.2479797979797977,102.16939293452718,7.87969252636805,7.87969252636805,0.0,62.0895543101005,62.0895543101005,0.0
2.287878787878788,90.87680857075749,8.144065959618231,8.144065959618231,0.0,66.32581035461243,66.32581035461243,0.0
2.3277777777777775,80.17745660902087,8.378308751979157,8.378308751979157,0.0,70.19605754349054,70.19605754349054,0.0
2.367676767676768,70.07133704931685,8.585864264890656,8.585864264890656,0.0,73.71706517512636,73.71706517512636,0.0
2.4075757575757573,60.55844989164589,8.769583943831703,8.769583943831703,0.0,76.9056025479108,76.9056025479108,0.0
2.4474747474747476,51.638795136007566,8.931877683904732,8.931877683904732,0.0,79.77843896023535,79.77843896023535,0.0
2.487373737373737,43.31237278240227,9.074819210898417,9.074819210898417,0.0,82.35234371049096,82.35234371049096,0.0
2.5272727272727273,35.57918283082964,9.200222067812769,9.200222067812769,0.0,84.64408609706906,84.64408609706906,0.0
2.567171717171717,28.43922528128993,9.309695774747997,9.309695774747997,0.0,86.67043541836071,86.67043541836071,0.0
2.607070707070707,21.89250013378306,9.404688244315022,9.404688244315022,0.0,88.44816097275715,88.44816097275715,0.0
2.646969696969697,15.93900738830903,9.486518437163847,9.486518437163847,0.0,89.99403205864961,89.99403205864961,0.0
2.686868686868687,10.578747044867837,9.556401936630191,9.556401936630191,0.0,91.32481797442928,91.32481797442928,0.0
2.7267676767676767,5.811719103459484,9.615471284263053,9.615471284263053,0.0,92.45728801848738,92.45728801848738,0.0
2.7666666666666666,1.6379235640839678,9.664792366585797,9.664792366585797,0.0,93.40821148921509,93.40821148921509,0.0
2.8065656565656565,-1.942639573258711,9.705377771370038,9.705377771370038,0.0,94.19435768500365,94.19435768500365,0.0
2.8464646464646464,-4.929970308568551,9.73819777496043,9.73819777496043,0.0,94.83249590424425,94.83249590424425,0.0
2.8863636363636362,-7.324068641845553,9.764189441286364,9.764189441286364,0.0,95.33939544532811,95.33939544532811,0.0
2.926262626262626,-9.124934573089716,9.784264183199799,9.784264183199799,0.0,95.73182560664642,95.73182560664642,0.0
2.9661616161616164,-10.33256810230105,9.799314041635283,9.799314041635283,0.0,96.02655568659041,96.02655568659041,0.0
3.006060606060606,-10.946969229479526,9.810216867304783,9.810216867304783,0.0,96.24035498355127,96.24035498355127,0.0
3.045959595959596,-10.96813795462517,9.817840536284963,9.817840536284963,0.0,96.38999279592021,96.38999279592021,0.0
3.0858585858585856,-10.396074277737982,9.823046290336233,9.823046290336233,0.0,96.49223842208843,96.49223842208843,0.0
3.125757575757576,-9.230778198817937,9.82669126209057,9.82669126209057,0.0,96.56386116044716,96.56386116044716,0.0
3.1656565656565654,-7.472249717865086,9.829630222413638,9.829630222413638,0.0,96.62163030938758,96.62163030938758,0.0
3.2055555555555557,-5.120488834879351,9.832716571085577,9.832716571085577,0.0,96.68231516730091,96.68231516730091,0.0
3.245454545454545,-2.1754955498608375,9.836802581762957,9.836802581762957,0.0,96.76268503257836,96.76268503257836,0.0
3.2853535353535355,1.3627301371905864,9.842738907621756,9.842738907621756,0.0,96.87950920361114,96.87950920361114,0.0
3.325252525252525,5.494188226274764,9.85137335495871,9.85137335495871,0.0,97.04955697879043,97.04955697879043,0.0
3.3651515151515152,10.218878717391878,9.863548938212224,9.863548938212224,0.0,97.28959765650748,97.28959765650748,0.0
3.405050505050505,15.536801610541781,9.880101241138851,9.880101241138851,0.0,97.61640053515347,97.61640053515347,0.0
3.444949494949495,21.447956905724524,9.901855124829874,9.901855124829874,0.0,98.04673491311962,98.04673491311962,0.0
3.4848484848484844,27.95234460294003,9.929620843153938,9.929620843153938,0.0,98.59737008879712,98.59737008879712,0.0
3.5247474747474747,35.049964702188525,9.964189648966805,9.964189648966805,0.0,99.28507536057721,99.28507536057721,0.0
3.564646464646464,42.740817203469696,10.006328998531432,10.006328998531432,0.0,100.12662002685104,100.12662002685104,0.0
3.6045454545454545,51.024902106783884,10.056777485159444,10.056777485159444,0.0,101.1387733860099,101.1387733860099,0.0
3.644444444444445,59.90221941213092,10.116239653964557,10.116239653964557,0.0,102.33830473644495,102.33830473644495,0.0
3.6843434343434343,69.3727691195106,10.18538086556155,10.18538086556155,0.0,103.74198337654734,103.74198337654734,0.0
3.7242424242424246,79.43655122892332,10.264822385443813,10.264822385443813,0.0,105.3665786047084,105.3665786047084,0.0
3.764141414141414,90.09356574036866,10.355136875933567,10.355136875933567,0.0,107.22885971931919,107.22885971931919,0.0
3.8040404040404043,101.34381265384707,10.456844457998363,10.456844457998363,0.0,109.34559601877109,109.34559601877109,0.0
3.8439393939393938,113.18729196935806,10.570409490717713,10.570409490717713,0.0,111.73355680145512,111.73355680145512,0.0
3.883838383838384,125.62400368690216,10.696238187594865,10.696238187594865,0.0,114.4095113657627,114.4095113657627,0.0
3.9237373737373735,138.6539478064788,10.834677153015903,10.834677153015903,0.0,117.39022901008478,117.39022901008478,0.0
3.963636363636364,152.27712432652706,10.986012881496457,10.986012881496457,0.0,120.69247903240607,120.69247903240607,0.0
4.003535353535353,166.49154804529346,11.150446939341947,11.150446939341947,0.0,124.33246694708018,124.33246694708018,0.0
4.043434343434344,167.80995806583618,11.275742124439613,11.275742124439613,0.0,127.14236045686197,127.14236045686197,0.0
4.083333333333333,156.05881025845883,11.353531256921595,11.353531256921595,0.0,128.90267200189567,128.90267200189567,0.0
4.123232323232323,144.6069916619634,11.426443637024523,11.426443637024523,0.0,130.5636141900982,130.5636141900982,0.0
4.163131313131313,133.5116577767397,11.49438629502068,11.49438629502068,0.0,132.12091629915926,132.12091629915926,0.0
4.203030303030303,122.77280863142883,11.557592434331932,11.557592434331932,0.0,133.57794287812672,133.57794287812672,0.0
4.2429292929292926,112.39044422603129,11.616284194166393,11.616284194166393,0.0,134.93805847963998,134.93805847963998,0.0
4.282828282828283,102.36456456054663,11.670673830432357,11.670673830432357,0.0,136.20462765633866,136.20462765633866,0.0
4.322727272727272,92.69516963497527,11.720964762376099,11.720964762376099,0.0,137.3810149608622,137.3810149608622,0.0
4.362626262626263,83.3822594493168,11.767352503679414,11.767352503679414,0.0,138.47058494585016,138.47058494585016,0.0
4.402525252525252,74.42583400357162,11.810025493788826,11.810025493788826,0.0,139.476702163942,139.476702163942,0.0
4.442424242424242,65.82589329773934,11.849165842698689,11.849165842698689,0.0,140.40273116777732,140.40273116777732,0.0
4.482323232323233,57.58243733182017,11.884950000315339,11.884950000315339,0.0,141.25203650999558,141.25203650999558,0.0
4.522222222222222,49.69546610581427,11.91754935979861,11.91754935979861,0.0,142.02798274323624,142.02798274323624,0.0
4.5621212121212125,42.164979619721294,11.94713080283877,11.94713080283877,0.0,142.73393442013892,142.73393442013892,0.0
4.602020202020202,34.99097787354158,11.973857193625747,11.973857193625747,0.0,143.37325609334306,143.37325609334306,0.0
4.641919191919192,28.173460867274805,11.997887827258939,11.997887827258939,0.0,143.9493123154882,143.9493123154882,0.0
4.681818181818182,21.71242860092127,12.019378837494635,12.019378837494635,0.0,144.46546763921387,144.46546763921387,0.0
4.721717171717172,15.60788107448069,12.038483568006379,12.038483568006379,0.0,144.9250866171596,144.9250866171596,0.0
4.761616161616161,9.859818287953338,12.055352910718327,12.055352910718327,0.0,145.33153380196484,145.33153380196484,0.0
4.801515151515152,4.468240241338955,12.070135614245151,12.070135614245151,0.0,145.68817374626917,145.68817374626917,0.0
4.841414141414141,-0.566853065362217,12.082978565019141,12.082978565019141,0.0,145.99837100271205,145.99837100271205,0.0
4.8813131313131315,-5.245461632150402,12.094027043294265,12.094027043294265,0.0,146.26549012393303,146.26549012393303,0.0
4.921212121212121,-9.567585459025391,12.103424955878051,12.103424955878051,0.0,146.4928956625716,146.4928956625716,0.0
4.961111111111111,-13.533224545987379,12.111315047147743,12.111315047147743,0.0,146.68395217126732,146.68395217126732,0.0
5.001010101010101,-17.142378893036188,12.117839089650417,12.117839089650417,0.0,146.84202420265964,146.84202420265964,0.0
5.040909090909091,-20.395048500171978,12.1231380553629,12.1231380553629,0.0,146.97047630938812,146.97047630938812,0.0
5.08080808080808,-23.291233367394604,12.12735226849176,12.12735226849176,0.0,147.07267304409226,147.07267304409226,0.0
5.120707070707071,-25.830933494704194,12.130621540523453,12.130621540523453,0.0,147.1519789594116,147.1519789594116,0.0
5.16060606060606,-28.01414888210064,12.133085288086688,12.133085288086688,0.0,147.21175860798562,147.21175860798562,0.0
5.2005050505050505,-29.840879529584033,12.134882634061766,12.134882634061766,0.0,147.25537654245383,147.25537654245383,0.0
5.24040404040404,-31.311125437154296,12.136152492262767,12.136152492262767,0.0,147.28619731545578,147.28619731545578,0.0
5.28030303030303,-32.42488660481149,12.137033635927313,12.137033635927313,0.0,147.30758547963097,147.30758547963097,0.0
5.320202020202021,-33.182163032555586,12.137664750174102,12.137664750174102,0.0,147.32290558761892,147.32290558761892,0.0
5.36010101010101,-33.582954720386574,12.138184468529843,12.138184468529843,0.0,147.33552219205913,147.33552219205913,0.0
5.4,-33.62726166830447,12.138731393584385,12.138731393584385,0.0,147.34879984559112,147.34879984559112,0.0
