x_nm,pmf_mean_kJmol,pmf_std_kJmol,pmf_within_std_kJmol,pmf_between_std_kJmol,pmf_variance_kJmol2,pmf_within_variance_kJmol2,pmf_between_variance_kJmol2
3.963636363636364,20.05797436493147,3.1372691504917123,3.1372691504917123,0.0,9.84245772262699,9.84245772262699,0.0
4.003535353535353,21.948410546348892,3.1386382447359114,3.1386382447359114,0.0,9.851050031318923,9.851050031318923,0.0
4.043434343434344,24.10037192091016,3.140948852521366,3.140948852521366,0.0,9.865559694155284,9.865559694155284,0.0
4.083333333333333,26.313873685177832,3.144300129436872,3.144300129436872,0.0,9.886623303976732,9.886623303976732,0.0
4.123232323232323,27.25965100908759,3.1480088196496108,3.1480088196496108,0.0,9.909959528591735,9.909959528591735,0.0
4.163131313131313,26.410371471534475,3.1522721100086697,3.1522721100086697,0.0,9.936819455538512,9.936819455538512,0.0
4.203030303030303,25.015657527127,3.1567689039707485,3.1567689039707485,0.0,9.96518991307668,9.96518991307668,0.0
4.2429292929292926,23.75623672220625,3.1603928242618706,3.1603928242618706,0.0,9.988082803645923,9.988082803645923,0.0
4.282828282828283,22.678134845173393,3.1631857326115083,3.1631857326115083,0.0,10.005743978997003,10.005743978997003,0.0
4.322727272727272,21.783309010786592,3.1652841144688795,3.1652841144688795,0.0,10.01902352530904,10.01902352530904,0.0
4.362626262626263,21.071833123039244,3.1668268504934143,3.1668268504934143,0.0,10.028792301006037,10.028792301006037,0.0
4.402525252525252,20.54370970845916,3.1679522987491433,3.1679522987491433,0.0,10.035921767149981,10.035921767149981,0.0
4.442424242424242,20.19893884530897,3.1687984158375273,3.1687984158375273,0.0,10.041283400214422,10.041283400214422,0.0
4.482323232323233,20.0375205357855,3.169502906927377,3.169502906927377,0.0,10.045748677021091,10.045748677021091,0.0
4.522222222222222,20.05945477994463,3.1702033175174615,3.1702033175174615,0.0,10.05018907439872,10.05018907439872,0.0
4.5621212121212125,20.264741577787635,3.1710370652479236,3.1710370652479236,0.0,10.055476069176164,10.055476069176164,0.0
4.602020202020202,20.653380929314217,3.172141412072022,3.172141412072022,0.0,10.062481138182283,10.062481138182283,0.0
4.641919191919192,21.225372834516826,3.1736533771421707,3.1736533771421707,0.0,10.072075758245905,10.072075758245905,0.0
4.681818181818182,21.980717293223186,3.1757095909725277,3.1757095909725277,0.0,10.085131406194899,10.085131406194899,0.0
4.721717171717172,22.919414301659064,3.1784460918551374,3.1784460918551374,0.0,10.102519558829197,10.102519558829197,0.0
4.761616161616161,24.041463780263737,3.1819980660244496,3.1819980660244496,0.0,10.125111692183339,10.125111692183339,0.0
4.801515151515152,25.34686411559189,3.186499531236827,3.186499531236827,0.0,10.153779262572517,10.153779262572517,0.0
4.841414141414141,26.835583830843554,3.1920829010522342,3.1920829010522342,0.0,10.189393247190049,10.189393247190049,0.0
4.8813131313131315,28.50703231169367,3.1988769312047927,3.1988769312047927,0.0,10.232813620994193,10.232813620994193,0.0
4.921212121212121,30.350595392741052,3.2069710047294673,3.2069710047294673,0.0,10.28466302517553,10.28466302517553,0.0
4.961111111111111,32.19594224001205,3.2157957666374166,3.2157957666374166,0.0,10.341342412723131,10.341342412723131,0.0
5.001010101010101,32.85893650278452,3.222260256067551,3.222260256067551,0.0,10.382961157832518,10.382961157832518,0.0
5.040909090909091,31.65952809887453,3.22636624281949,3.22636624281949,0.0,10.409439132805153,10.409439132805153,0.0
5.08080808080808,29.737511290536133,3.230167884448879,3.230167884448879,0.0,10.433984561724944,10.433984561724944,0.0
5.120707070707071,27.973922724039504,3.23315249588842,3.23315249588842,0.0,10.45327506166952,10.45327506166952,0.0
5.16060606060606,26.459347290551573,3.2353079755179497,3.2353079755179497,0.0,10.467217696450053,10.467217696450053,0.0
5.2005050505050505,25.19967704047093,3.2367751491175483,3.2367751491175483,0.0,10.476713365944926,10.476713365944926,0.0
5.24040404040404,24.195294495791018,3.2377026065085674,3.2377026065085674,0.0,10.482718168192372,10.482718168192372,0.0
5.28030303030303,23.44622538644194,3.2382388598139906,3.2382388598139906,0.0,10.486190913209413,10.486190913209413,0.0
5.320202020202021,22.9524715098626,3.23853215849461,3.23853215849461,0.0,10.488090541603757,10.488090541603757,0.0
5.36010101010101,22.714032996479173,3.238730615549923,3.238730615549923,0.0,10.489376000100382,10.489376000100382,0.0
5.4,22.730909856121965,3.2389822839430744,3.2389822839430744,0.0,10.491006235697096,10.491006235697096,0.0
