window_count,trajectory_fraction,replicate_count,rmse_wham,rmse_ui,avg_total_std,avg_within_std,avg_between_std,avg_total_variance,avg_within_variance,avg_between_variance,barrier_height_mean,barrier_height_std,hmc_step_size,hmc_mean_accept_prob,hmc_accept_count,hmc_divergence_count,hmc_mean_sample_std,hmc_max_sample_std,hmc_min_sample_std,hmc_poor_acceptance,hmc_looks_stuck,mcmc_max_r_hat,mcmc_min_n_eff,mcmc_divergence_total
25,1.0,1,0.8783029660626078,0.7363675295557506,4.0213326788913575,3.94084099584042,0.7580291404059755,16.17774243074734,15.53152878204459,0.6462136487027488,48.446203708229575,0.8674963808461887,0.0078125,0.0,0,0,0.8417128434044322,2.3454534680170713,0.05268286976109642,True,False,1.0016133785595245,2571.5359011080423,0
