theta_ell,theta_sd,theta_sf,theta_w
-1.460652861192193619e+00,1.598314019879470305e+00,2.319387223516728103e+00,3.364217783943415085e+00
-1.474793987177215326e+00,5.472655121101658304e-01,2.225598748586206987e+00,3.212250458713075130e+00
-1.252820888881148065e+00,-9.817660612967678002e-01,2.112073904152733217e+00,4.174376899337773672e+00
-1.262156052987433608e+00,-1.404787635555900138e+00,2.307441406479577850e+00,3.744464609533221022e+00
-1.247326263849531269e+00,-2.566790018412930863e+00,2.232116168296109926e+00,4.111702945590841374e+00
-1.205411142258508095e+00,-1.941389679945887847e+00,2.259173432009047744e+00,3.989926683649912764e+00
-1.342619987434932494e+00,-1.545895970604997949e-01,2.224931799033198931e+00,3.823879143113684709e+00
-1.190120937408830848e+00,-9.853593750721796329e-01,2.114824134730522776e+00,4.259650737356129646e+00
-1.332482051477447804e+00,-7.764172636031069219e-02,2.198373966439750138e+00,3.745439377341620357e+00
-1.350261165927559848e+00,1.330428692383246181e-01,2.198779167860449579e+00,3.907442679226394322e+00
-1.344028717210091539e+00,-7.041066209365776096e-01,2.271021595195513942e+00,3.857974642858671643e+00
-1.276674934043681597e+00,4.266317785052466394e-01,2.182032588908151993e+00,3.758204405392943759e+00
-1.344239574101733892e+00,-6.536936345611144006e-02,2.201042801755674017e+00,3.928691486729283255e+00
-1.275762547420836279e+00,-1.015003836667758952e+00,2.226818999603387361e+00,3.712023617009421184e+00
-1.279087079994001730e+00,-1.564489510828126928e+00,2.243582702623721392e+00,3.793186467850650168e+00
-1.471078291549301031e+00,8.536891479782218184e-01,2.250748584543456943e+00,3.190586962443983765e+00
-1.183577907330102041e+00,-2.926612779572902667e+00,2.196579571205242942e+00,4.211804990015245664e+00
-1.234213181348690735e+00,-3.859487859061498050e+00,2.211018193550962074e+00,4.126805284306671595e+00
-1.274153941115798272e+00,2.392169095720944050e+00,2.237239630203783580e+00,3.965513902731021112e+00
-1.255120964445579190e+00,2.141789709442213585e+00,2.237996860758934226e+00,3.954510289534794332e+00
-1.212555300825929994e+00,6.365510106873721874e-01,2.257411321880307131e+00,4.133654086630773605e+00
-1.366280013679083138e+00,-7.777976611237402693e-01,2.222423265935203673e+00,3.547949667125183115e+00
-1.224030738234383797e+00,6.182838859622425964e-01,2.206887204037820904e+00,4.228297811983739329e+00
-1.108301241783547608e+00,-1.166961570962058659e+00,2.085233604179038025e+00,4.770925882288514330e+00
-1.292817492698423498e+00,1.373370671494622774e+00,2.248114347574182048e+00,3.825906263800697538e+00
-1.346938381616418878e+00,4.929046433863903953e-02,2.228173754057249045e+00,3.451572588036870393e+00
-1.376303991141540006e+00,6.351192620583200332e-01,2.248858984386980620e+00,3.615118191598087449e+00
-1.313561270577831896e+00,-1.263759926915170695e+00,2.249310742350742576e+00,3.583255920808457340e+00
-1.189300585539359245e+00,8.808020185133573765e-01,2.242980889604700323e+00,3.946246549689808703e+00
-1.340110320748122863e+00,-1.334010277113632847e+00,2.203187687438934450e+00,3.424615384432071696e+00
-1.338885670334896361e+00,-1.364109076297709500e+00,2.211924969483280545e+00,3.581765053903647633e+00
-1.367832862003296235e+00,-3.077450321824554136e-01,2.325244941324144499e+00,3.431060020199648175e+00
-1.237751326051283796e+00,3.204355150241692818e-01,2.140677792693765902e+00,4.111306318357894618e+00
-1.162493674799252696e+00,1.015127173155241147e+00,2.268727959087881718e+00,4.359093000816881336e+00
-1.091416838974358372e+00,-6.107854669450412111e-01,2.237983027774248956e+00,4.502349639179540119e+00
-1.088783532198394299e+00,1.585653503836523592e+00,2.159833463178754354e+00,4.629424102040364808e+00
-1.090607497720076813e+00,1.324512894072813252e+00,2.154871865679026666e+00,4.656744952751235900e+00
-1.345655332362731826e+00,-1.069365672668124434e+00,2.242239574926057966e+00,3.660923332577546763e+00
-1.310066721186256888e+00,1.198342267966311603e+00,2.230730329864642592e+00,3.791120505646015104e+00
-1.382025552967350190e+00,-9.958328648305525554e-01,2.258925805480369142e+00,3.520177152596185355e+00
-1.333538699497280877e+00,-1.788195704638085415e+00,2.239919348152006773e+00,3.636980317963896869e+00
-1.267699762625782878e+00,-2.998423288835403877e+00,2.201486203504805506e+00,4.044962128833242687e+00
-1.292204748516154966e+00,1.215114035240033363e+00,2.239483802829514314e+00,3.846986477453647968e+00
-1.232623689122116062e+00,-4.273526953885275148e+00,2.204639247904365718e+00,4.059951231446566666e+00
-1.250831024077464715e+00,-3.039407648149543117e+00,2.200409529949514997e+00,4.106329915538324826e+00
-1.186056562775343215e+00,1.874810586022093828e+00,2.170268133036110658e+00,4.221442899896556078e+00
-1.179743476015870263e+00,1.631200145350461428e+00,2.182980806771442239e+00,4.050743486101809232e+00
-1.179887680167795994e+00,5.237752109898045072e-01,2.231649982713265423e+00,4.546895305167458545e+00
-1.450973344613222027e+00,-2.775723764430515050e+00,2.282461204007626865e+00,3.347754053665916718e+00
-1.015541360360783907e+00,-2.591496681232989818e-01,2.183360704032165422e+00,4.894536018926063825e+00
-1.035324167581849641e+00,-6.514822777183700842e-01,2.182363006525690707e+00,4.812949595891659271e+00
-1.084390108187802682e+00,-3.559700387061466742e+00,2.188280196293046043e+00,4.576862270321490733e+00
-1.050735246256896183e+00,-2.599781744442372755e+00,2.119556999266724251e+00,4.786849527428340245e+00
-1.397273642659701443e+00,2.659227205677976436e-01,2.288486589681546501e+00,3.375435315538506398e+00
-1.311809650400093785e+00,-3.362882309513893997e+00,2.213002304952155441e+00,3.856342689159177439e+00
-1.327798718031217851e+00,-2.675708745739021843e+00,2.151775999221246405e+00,3.901386084340670468e+00
-1.325640094011288683e+00,-2.741615497316347128e+00,2.142208016503659884e+00,3.807974895528341452e+00
-1.256987591122523451e+00,6.473318293876847429e-01,2.207845138936222806e+00,3.785037510653822324e+00
-1.296815956371046630e+00,7.335240668633075112e-01,2.227264267482639948e+00,3.947917049754591012e+00
-1.335951059831178789e+00,2.568509880768282128e-01,2.232910121409039217e+00,3.584100557729882564e+00
-1.261082321397867689e+00,3.650530731606713708e-01,2.178921493982214130e+00,3.941135088022781563e+00
-1.291657011133572563e+00,4.782056610036197752e-01,2.234362465053437941e+00,3.972539798514127529e+00
-1.290268048316614458e+00,4.364088471539995240e-01,2.271835141696369575e+00,3.670775159209862970e+00
-1.279962529056797971e+00,-3.859031070873513714e-01,2.241353587330064290e+00,4.060033954795169819e+00
-1.307026906386221432e+00,-2.898616621623088196e+00,2.213665234583939601e+00,3.904911042614593430e+00
-1.286022798909403519e+00,-2.369387380853706926e+00,2.267719264660558398e+00,3.948285817240581697e+00
-1.186032331820821017e+00,-1.626513741652389600e+00,2.186588747937449728e+00,4.144344573553651045e+00
-1.292944829388353423e+00,1.583585471089264729e+00,2.187411354778895589e+00,4.065315894418099596e+00
-1.307503416489965486e+00,-2.721389236004296830e-01,2.195867522914788594e+00,3.725332487774524637e+00
-1.335689938646818176e+00,-2.559371938472411734e-01,2.271015654879975809e+00,3.652821572261996774e+00
-1.235003562943247202e+00,1.165243383510799813e+00,2.232986710909951711e+00,4.026357202262597745e+00
-1.223623430637519327e+00,7.033567068701404024e-01,2.254799334965592372e+00,4.221749578363260369e+00
-1.384660937976295747e+00,-1.527639135720514796e+00,2.137733603588738429e+00,3.830165081305601404e+00
-1.418667014855470754e+00,-1.304795644454239012e+00,2.167696318519649168e+00,3.766600096945965870e+00
-1.264262694267195952e+00,7.249932022790612773e-01,2.174487407676223505e+00,4.091346636283423877e+00
-1.359287079651065211e+00,-4.972222502826009749e-01,2.283088741313907821e+00,3.529611948926636877e+00
-1.180364384635283148e+00,-1.382686994419615178e-01,2.199781915930645759e+00,4.242425556015764876e+00
-1.165728676831177868e+00,2.428974808768924465e-01,2.254501124658908839e+00,4.299345966341411085e+00
-1.192710090152479863e+00,1.789560768213143804e+00,2.261449200981761276e+00,4.137537486618208860e+00
-1.222028387345315714e+00,1.456108178805786357e+00,2.237987835566039418e+00,4.094901624209372315e+00
-1.275261893292035209e+00,1.484457660246705668e+00,2.210159744657337999e+00,3.846231628849757112e+00
-1.229175857421197726e+00,-1.497009911730385667e+00,2.223458659446967633e+00,4.019623627850511305e+00
-1.301040824817716546e+00,2.109705867143140789e+00,2.152760157697119592e+00,4.040861598761021689e+00
-1.337953265530643421e+00,6.374253781060318369e-01,2.240758078053548985e+00,3.728437090003012599e+00
-1.244231195939052848e+00,4.182643493807958190e-02,2.217581090279495903e+00,3.987834713904623296e+00
-1.253932071359896927e+00,2.903268753269171443e-01,2.206348545394269944e+00,3.897468411362193574e+00
-1.329133457859381195e+00,-8.830471423053261049e-01,2.251872752185764881e+00,3.641762206137905800e+00
-1.412473469496500211e+00,1.061517830100783710e+00,2.269294250058878859e+00,3.444227372189391900e+00
-1.293005401036113611e+00,2.345390271401629478e-01,2.144885350090477871e+00,3.961389312154187436e+00
-1.323705917263372500e+00,3.470822258015985318e-01,2.180139175937632956e+00,3.771427826678306783e+00
-1.333577773813151568e+00,1.478011310211140295e-01,2.176912946932248794e+00,3.799178864450105664e+00
-1.296815647037458552e+00,-6.966816381766096633e-01,2.201773274963449989e+00,3.903979171677130378e+00
-1.293494756015617808e+00,-3.061104603824636450e-01,2.216857364058114843e+00,3.904215592811694613e+00
-1.287253477576632887e+00,-5.085481721948035272e-01,2.218967032461256039e+00,3.856129887172993875e+00
-1.300631285838944384e+00,-1.395821922488197142e+00,2.198295679707135797e+00,3.804057694425270419e+00
-1.234677090393474064e+00,1.411079662896618014e+00,2.232660679839014506e+00,3.973033375845036907e+00
-1.279903939228484999e+00,1.435670042431702820e+00,2.249426088169336868e+00,3.967810516860013959e+00
-1.241207987876111307e+00,2.831135261361108046e+00,2.236533906062374566e+00,3.829091237192411512e+00
-1.254943458569445447e+00,-5.264337933573260742e+00,2.213146162267267236e+00,3.951817990679295622e+00
-1.317166867918947215e+00,-4.428703661383821100e+00,2.208883880157039847e+00,3.937823183820740258e+00
-1.337645625839435581e+00,-2.486378501516167017e+00,2.166543878411111734e+00,3.877028215484905616e+00
-1.279446309166528906e+00,-2.097138573081993584e+00,2.158530797973425841e+00,3.813809812708321978e+00
-1.315096050180617926e+00,-1.390503698896130791e+00,2.184362896386352393e+00,4.029610458091588576e+00
-1.313075919912209955e+00,-1.616925373952267764e+00,2.179473215009721354e+00,3.996174613448698398e+00
-1.330280007205610904e+00,-2.398869036802264265e+00,2.280726481378845261e+00,3.665550569366212041e+00
-1.304611143263694872e+00,-5.995656305971985844e-01,2.298152127185691729e+00,3.714764033536456900e+00
-1.371869280279136349e+00,-1.476193956716381539e+00,2.293426709426234389e+00,3.474311821946302725e+00
-1.379453922485353701e+00,-1.248993627199741052e+00,2.310022056375642396e+00,3.371098814042531977e+00
-1.341691972513547659e+00,9.374319033673690349e-01,2.175099570630215862e+00,3.896987983234684982e+00
-1.311524059618184523e+00,2.266148102840761958e+00,2.181638810954223295e+00,3.740078625991224204e+00
-1.292644879926436063e+00,2.226272289726856979e+00,2.176108890331672097e+00,3.630727032460274284e+00
-1.408967788387635034e+00,2.381041781591475281e-01,2.228982575132313126e+00,3.805495861411166469e+00
-1.316769728084510094e+00,-4.941269144034610150e-01,2.230285441129468804e+00,3.440409655585663806e+00
-1.348508337828255632e+00,-1.613152768961122474e-01,2.223226318350279840e+00,3.599652307120565720e+00
-1.336690611436068599e+00,2.078348578925118595e+00,2.174576969442159058e+00,3.657727621252367722e+00
-1.244382422910347286e+00,-1.713660761461249793e+00,2.250111117765229984e+00,3.777136960522587739e+00
-1.372066403587690608e+00,2.751736861717279381e-01,2.210857317736114602e+00,3.804623419811114626e+00
-1.345161205061511378e+00,6.171289887648552241e-01,2.270809123700594956e+00,3.630084665751778683e+00
-1.249009137280933768e+00,-4.424911415493278932e-01,2.173877570648094615e+00,4.045903618975573046e+00
-1.343940741735085487e+00,-4.775960541474419396e-01,2.290299399112208700e+00,3.588181514463611776e+00
-1.344555611302522546e+00,1.249441581221388820e+00,2.204400762388575075e+00,3.707126094110389403e+00
-1.294745557060872576e+00,2.432678843881139752e+00,2.199017219569063819e+00,3.687250203513606106e+00
-1.325238373944860992e+00,1.474726635413865061e+00,2.193760497118755648e+00,3.743187741959173476e+00
-1.318716658032441424e+00,2.224155577393234218e+00,2.166543438382968922e+00,3.919736861474687029e+00
-1.310249882196872218e+00,1.084803397603794961e+00,2.167323829061426732e+00,3.784583983453244205e+00
-1.274534749707064041e+00,1.049402260135184228e+00,2.146865408204484460e+00,3.792573417358808818e+00
-1.382472070651371787e+00,3.668863065313827665e-01,2.161874095329964884e+00,4.013698063857079390e+00
-1.239626959602504686e+00,1.928703461147171394e+00,2.223139667983864864e+00,4.010623320860328356e+00
-1.310270759986045253e+00,-2.742961713065641405e+00,2.274677316097042823e+00,3.704429043277063904e+00
-1.232912605049538035e+00,8.908307002709042743e-01,2.227551150737962171e+00,4.280685852739162911e+00
-1.221810910474987244e+00,2.073824096160174490e-01,2.200937643643638975e+00,3.993277574159161514e+00
-1.440446499403509772e+00,-1.969589739182819876e-03,2.281308447846220666e+00,3.403288995519851312e+00
-1.207359984379476003e+00,-2.263598550292695855e+00,2.206890639226853246e+00,3.931050194605302917e+00
-1.405294822935562626e+00,-1.144883808349148602e+00,2.198678022610496274e+00,3.340646556702608905e+00
-1.189561560162524900e+00,2.352226020812303808e+00,2.178800526254572212e+00,4.258523736356900180e+00
-1.300402698265478385e+00,-5.889687988764009674e-01,2.103540761503222445e+00,4.017143151883791674e+00
-1.302416061884935417e+00,-5.017407343653158547e-01,2.123375182769042357e+00,3.940891331267845299e+00
-1.315603332632807598e+00,-3.225612588498127931e-01,2.145206703030425377e+00,4.064738241427310328e+00
-1.195913093402689364e+00,-4.468443537970283042e-01,2.268883946589244527e+00,4.202718494698776119e+00
-1.269736281562781288e+00,-7.446932680259426007e-01,2.146446034245300005e+00,4.143610754119164241e+00
-1.102290133498402103e+00,-2.451751644200286684e+00,2.097091185439641681e+00,4.610001546488028623e+00
-1.224048582404168029e+00,-2.335962550633961410e+00,2.154698269042323755e+00,4.428645285773840534e+00
-1.208950073963837246e+00,-2.845391632795742254e+00,2.150162915075358061e+00,4.390487968178297784e+00
-1.233779844014958993e+00,2.343109238366974711e+00,2.237722932737391535e+00,4.162627184145746284e+00
-1.258242499864171471e+00,9.953881799597988911e-01,2.275710025076214116e+00,3.790418751484587734e+00
-1.258242499864171471e+00,9.953881799597988911e-01,2.275710025076214116e+00,3.790418751484587734e+00
-1.343216123427585007e+00,7.865224797349539276e-01,2.302737428258266661e+00,3.463900717852372413e+00
-1.440710008097231931e+00,-9.990824242283489198e-01,2.304101609518514060e+00,3.291689017164852071e+00
-1.444967055849699866e+00,-1.002979850817229401e+00,2.309123038855135146e+00,3.360902313291680432e+00
-1.433850267450156091e+00,-7.946275227343311265e-01,2.320745550183783035e+00,3.261880169390209083e+00
-1.273032078874261286e+00,1.647423544820983965e+00,2.181553569310996643e+00,3.973155135001180227e+00
-1.273411575818455432e+00,1.522910318336426316e+00,2.137846500337979183e+00,4.076916671311606954e+00
-1.275886571219968735e+00,-1.489507173100061088e+00,2.286754677947687941e+00,3.958913619363597203e+00
-1.277684294121335107e+00,-7.077739052295802802e-01,2.139241283854055542e+00,3.998445927316645054e+00
-1.281076224151792786e+00,-8.590348099221799538e-01,2.145553617424324155e+00,4.032235323837390695e+00
-1.305051209551559177e+00,-8.427324857311133677e-01,2.178015019293578991e+00,3.845963685417878253e+00
-1.339839408671472665e+00,-1.099993148636381646e+00,2.188662184061528126e+00,3.984737567851738937e+00
-1.286209406839946334e+00,-1.914423255938195512e+00,2.206126335060672794e+00,3.810646535953270408e+00
-1.373945133988916822e+00,7.298867519069702769e-01,2.287478335619888004e+00,3.411346844247629129e+00
-1.333960027267484749e+00,-1.361162811201107159e+00,2.221226016438786921e+00,3.803599045243410526e+00
-1.267211094653869718e+00,-2.813639098083414725e-01,2.212524665575469562e+00,3.879704101840379948e+00
-1.538426682182967520e+00,1.868265105021160943e+00,2.313992078931103258e+00,2.935607125207715384e+00
-1.568174621735382912e+00,-1.718753593088842013e+00,2.333359948609939671e+00,2.570663650985671733e+00
-1.429809680327158272e+00,-1.342385391552282980e+00,2.343125752173104814e+00,3.102882033832077280e+00
-1.382001594891733021e+00,1.885588526661779785e+00,2.235260882320209586e+00,3.685476487406972979e+00
-1.349924739096395099e+00,8.845023724993030800e-01,2.256587793548644250e+00,3.598704577832255502e+00
-1.251106444799111372e+00,1.351628481716003138e+00,2.246353687565262991e+00,3.848371240821546024e+00
-1.351058548383296642e+00,6.097963911728895292e-01,2.239284832395424640e+00,3.621251440976817726e+00
-1.229742633910925642e+00,-2.056703621601348342e+00,2.184881457895512913e+00,4.115696752177426809e+00
-1.226679468723089972e+00,-2.514661810943367826e+00,2.243413501937776999e+00,4.037783960783634107e+00
-1.148067234393830516e+00,-3.067584830241978366e+00,2.236221413634662980e+00,4.387684589448599404e+00
-1.437435356922852625e+00,1.747960930537722168e+00,2.313175040569765084e+00,3.205606686196920574e+00
-1.540107905265633903e+00,4.963397601480815657e-01,2.297884969202221406e+00,3.081774083396313646e+00
-1.162774139748551372e+00,3.115690715580259895e-01,2.205385049737153658e+00,4.278577796518674425e+00
-1.422461950911262596e+00,-1.312129238633599870e+00,2.222627910468724544e+00,3.514109113827530440e+00
-1.425808554785114479e+00,-4.545719185476340685e-01,2.194725785905848436e+00,3.328507905266005373e+00
-1.252752667067220882e+00,-2.080877922454397844e+00,2.293481314487110012e+00,3.785427709917471795e+00
-1.200178049287929261e+00,-5.486836513117888670e-01,2.308079802540824232e+00,4.053306920841575511e+00
-1.211365896472429649e+00,-7.037959158072458754e-01,2.277722862119513803e+00,4.094844848465325704e+00
-1.264733619908787743e+00,7.951258515545558403e-01,2.184295585989688870e+00,3.998091681071209713e+00
-1.253781616203556437e+00,1.201070185795785061e+00,2.170000125015035142e+00,3.883425953373243367e+00
-1.289244814231029101e+00,-3.141427674962347649e-01,2.252653482941980201e+00,4.003805395269760758e+00
-1.296874833386767456e+00,-8.864998482156163373e-01,2.266367517014367117e+00,3.927211859412817585e+00
-1.267605942183129608e+00,-1.268310177972308050e+00,2.269378862370095451e+00,3.721402212081189376e+00
-1.292531252276148068e+00,-1.169589858790702319e+00,2.279882033136833464e+00,3.663250565559504679e+00
-1.268333442076903905e+00,-2.610281973440700565e+00,2.319105372472230364e+00,3.772661678205504021e+00
-1.318869535264238113e+00,-2.188107697370841986e+00,2.277149150325839422e+00,3.798482048675738909e+00
-1.396134572215697478e+00,-3.308217657479198603e+00,2.181532626803897923e+00,3.675809158051274839e+00
-1.379861042697949847e+00,-3.281216478400294623e+00,2.189403432572050612e+00,3.629082759308740247e+00
-1.374273375671869690e+00,2.004547921038398517e+00,2.344245357433371257e+00,3.423534561815482657e+00
-1.392016659417953939e+00,1.387972856872430327e+00,2.335733853770252999e+00,3.520083199487354708e+00
-1.299270554532696131e+00,-1.269844871816781406e+00,2.165509227719028207e+00,3.680315354601547462e+00
-1.311395078201473385e+00,-8.187855838715732970e-01,2.186474551221351259e+00,3.859487670269442727e+00
-1.238617131001586991e+00,5.652413284785977599e-01,2.234538707994069284e+00,4.033665049229472999e+00
-1.222680050342302760e+00,7.208987752985639430e-01,2.235189727732262543e+00,4.100584907245083066e+00
-1.411154281211804085e+00,-5.288817271576561341e-01,2.255080729835912567e+00,3.411399403440098510e+00
-1.272226048904846474e+00,1.107226630594347672e+00,2.236337062781275087e+00,3.934085142371033683e+00
-1.298693567917983405e+00,4.241752836835405160e-01,2.213956052926253193e+00,3.921276741312498260e+00
-1.313326882580791999e+00,3.141152393156855793e-01,2.236678512238061689e+00,3.657213797683941614e+00
-1.403260988185246250e+00,2.935800469503351273e-01,2.253915677746928470e+00,3.478536117015940121e+00
-1.310221673617882665e+00,-1.101652840499531827e+00,2.154016997490632690e+00,3.758755827617466849e+00
-1.372966810663238224e+00,-9.290705282331941373e-01,2.148878219711849447e+00,3.827490299397013462e+00
-1.252582300828763318e+00,8.619990670342858596e-03,2.148802716172218741e+00,4.304574637136261650e+00
-1.192741640718614216e+00,1.827123044295525300e+00,2.222117547179421226e+00,4.319167157634758780e+00
-1.206651311535450688e+00,1.695468461252906955e+00,2.220045515019068993e+00,4.366066945880422878e+00
-1.383326478393365422e+00,-7.936758768483058724e-01,2.275939414320328869e+00,3.703092479968292494e+00
-1.305899112977223719e+00,1.105792695448724938e+00,2.221122890106837833e+00,3.597852963684571304e+00
-1.346606049352407242e+00,8.235891008727622697e-01,2.252487998503916788e+00,3.702303251146970897e+00
-1.330310832787920949e+00,-1.055688700510600153e+00,2.222770211055842715e+00,3.675699771373505342e+00
-1.218547476054688383e+00,-1.466950378060995819e+00,2.234689279459632694e+00,4.249840578310291939e+00
-1.225536037241142351e+00,-6.909193299116032083e-01,2.115412336585415609e+00,4.262441978537216514e+00
-1.256937385358274817e+00,5.681162601388527467e-01,2.209424467173675577e+00,4.023747905456825258e+00
-1.397153298783192943e+00,9.088833673018515968e-01,2.292067299934587243e+00,3.439013168390474995e+00
-1.325554687631455897e+00,-3.406272337956557816e+00,2.219444699072411264e+00,3.766137934667359133e+00
-1.313113655810135061e+00,1.467254965151371326e+00,2.251329189984075274e+00,3.744934589171136530e+00
-1.319832639104132399e+00,6.321231530596833625e-01,2.246845171987475798e+00,3.753404473332392133e+00
-1.348740686102510189e+00,-9.072282095610509356e-02,2.169424016874122785e+00,3.763902095933939762e+00
-1.339822436152584784e+00,-2.143524767724958036e-01,2.175568256723769966e+00,3.740870569794839007e+00
-1.396148598217498149e+00,2.381636938861493302e+00,2.204914080934941012e+00,3.585142048071139342e+00
-1.338901311881673051e+00,1.499203154693760309e+00,2.232555903376218787e+00,3.616835370586815479e+00
-1.286884748702799897e+00,-8.473563406186322977e-01,2.235814144209000265e+00,3.951814990411349537e+00
-1.223846625581332948e+00,-9.823797498378019633e-01,2.313546831521515745e+00,3.910946229521722106e+00
-1.258401666413062836e+00,-1.039892718260639226e+00,2.261286157214040582e+00,3.977921371374282700e+00
-1.334586868304464380e+00,-3.334021528060451267e+00,2.237524173867780686e+00,3.617258623624318492e+00
-1.377747176311783228e+00,4.005836666026457715e-01,2.178062626148580705e+00,3.771291750991285330e+00
-1.421457830853196214e+00,1.402225573037030548e+00,2.176941188464461607e+00,3.360391887721749793e+00
-1.405528919961894774e+00,1.391500549255440200e+00,2.186793234525401974e+00,3.602968239735443223e+00
-1.336079574897803823e+00,7.096240974452359129e-01,2.266785159702686681e+00,3.380996256993543003e+00
-1.456540755923012798e+00,7.842049151652367156e-01,2.232133077096048801e+00,3.502063123881987039e+00
-1.394087955582449689e+00,-1.087696958567887062e+00,2.249244914067507484e+00,3.579379212862122905e+00
-1.378355367780660368e+00,-1.079870378596039515e+00,2.257201690949652395e+00,3.427563081826961344e+00
-1.343467581091898122e+00,2.044446073353354709e+00,2.236888676615811367e+00,3.774673207581482171e+00
-1.278771319030401532e+00,-2.245463335917742276e-01,2.212547132146716056e+00,4.019689551859072729e+00
-1.303432882808694515e+00,-1.574984646921443687e+00,2.163110649731799562e+00,3.838795738442937200e+00
-1.303732278972598024e+00,-1.714580287935092651e+00,2.177433340357108005e+00,3.833921184338392241e+00
-1.244283495787434246e+00,-3.887014936961034284e+00,2.202683851596948017e+00,3.986855678759848587e+00
-1.247731340601895056e+00,-3.871215661988634427e+00,2.204505152946722113e+00,3.993036321357866125e+00
-1.257826848617165316e+00,-3.067396299436611962e+00,2.165459515115209843e+00,4.084442783812273881e+00
-1.306821123128167672e+00,5.046986177742407431e-02,2.185353950007765444e+00,3.932538495282391189e+00
-1.276910026953599342e+00,2.106636126336046411e-01,2.170627773197764121e+00,3.847172271844596647e+00
-1.349987967829892499e+00,1.580763928746798053e+00,2.161656133281997239e+00,3.832067899775883468e+00
-1.373303173340169048e+00,1.485218490500785915e+00,2.128851017471113050e+00,3.645322852121098300e+00
-1.397022677960380488e+00,2.878728975247168975e-02,2.173770023590195777e+00,3.608559096196490401e+00
-1.191999918915514600e+00,-1.454809546731945291e+00,2.231666202763494145e+00,4.297702136409458085e+00
-1.234627156858225661e+00,-1.537645384836231477e+00,2.147873919691567490e+00,4.245713219734239097e+00
-1.361034492115225092e+00,-1.320963359632509881e-02,2.227258680022262016e+00,3.480877382335120451e+00
-1.409371346095682043e+00,3.689403856427885264e-01,2.242682831009867428e+00,3.671730333470260899e+00
-1.344131399729097120e+00,-3.102868532876570384e-01,2.256898001648779406e+00,3.722744223338847025e+00
-1.369387331013049103e+00,1.313050642839795001e+00,2.286819898521787131e+00,3.603210838689054452e+00
-1.384641835209722505e+00,-5.350456394908563729e-01,2.331264809029513163e+00,3.404872698443686563e+00
-1.375273675059026868e+00,-1.278746086606835863e+00,2.312954518726622499e+00,3.529578571252766750e+00
-1.521826101017703659e+00,2.193195535612714742e-01,2.366968542391601815e+00,3.020777463694451992e+00
-1.488667739768178233e+00,-1.182920372543122323e+00,2.415269141649786899e+00,2.743436043712090822e+00
-1.336684262120245048e+00,-3.020465807664855618e+00,2.207629245227539450e+00,3.638306469303103086e+00
-1.319968202404015356e+00,1.231559520614647685e+00,2.234624397017505260e+00,3.667626418752232720e+00
-1.287127649030495480e+00,-2.469123363990580966e+00,2.248254640929900017e+00,3.787855143334825314e+00
-1.357860653411021357e+00,-2.885708863455954454e+00,2.261976589597233911e+00,3.634235233694778078e+00
-1.305705819769403142e+00,-3.977762662943710836e+00,2.235136490733428349e+00,3.765683978235685458e+00
-1.284458678858077185e+00,-3.304764939519903244e+00,2.183610921271603722e+00,3.876972580840361449e+00
-1.323262009514456716e+00,-3.852231893085816594e+00,2.243351907219468089e+00,3.635365397908684404e+00
-1.340034489443063803e+00,-2.352547004426929433e+00,2.197343802810259650e+00,3.872545925592353111e+00
-1.321653065012677875e+00,-3.565562790285766059e+00,2.254580598727635277e+00,3.608788780567402821e+00
-1.361077799255283605e+00,-1.241006957520542464e+00,2.282815447315044821e+00,3.379483847146645292e+00
-1.274941626409658024e+00,-3.020188180603228467e+00,2.261370196901097529e+00,3.937597230548343319e+00
-1.213045669492285983e+00,9.841422806074653362e-01,2.219256152677457461e+00,4.131738967646928273e+00
-1.489958443757213091e+00,-3.216853898986811178e-01,2.290375908024341989e+00,3.121141886824651213e+00
-1.573699367971369556e+00,2.455867404472671656e-01,2.206731535706294878e+00,3.100560321794887386e+00
-1.379137480648314540e+00,-3.822473300873953095e-01,2.231583034731716708e+00,3.486951586788716639e+00
-1.243341967437376017e+00,5.957959156620915575e-01,2.225642680180898392e+00,4.112565221124293124e+00
-1.220044565829027539e+00,9.681266793817340233e-01,2.189402641255674631e+00,3.878284521102503213e+00
-1.371766160236120635e+00,-1.731863423397828949e+00,2.226120821362056024e+00,3.872664300263846560e+00
-1.337641104291941829e+00,-1.067811567943291129e+00,2.171141565279694596e+00,3.757027883304462357e+00
-1.349965470181009097e+00,-1.603853542348586014e+00,2.161749951202025510e+00,3.930221850053666088e+00
-1.259803164698374722e+00,1.290719504487030100e+00,2.244523569448163780e+00,4.045930913201819301e+00
-1.270178751549742246e+00,5.816646440418407060e-01,2.236670330692638320e+00,3.951734398999291908e+00
-1.270197928451400671e+00,1.623711372693355859e+00,2.241716450104746183e+00,3.781146243907132831e+00
-1.384417527602142650e+00,1.126448440946863805e+00,2.239994973692891911e+00,3.657110702554104975e+00
-1.326929136666943787e+00,-1.353639574866247530e+00,2.198212755527424012e+00,3.758005148003086049e+00
-1.372969782131801209e+00,-1.970091661724706178e+00,2.203555831584369962e+00,3.892381560973065202e+00
-1.379028069266157619e+00,-5.248453387254199409e-01,2.249786827968614400e+00,3.790228353547578699e+00
-1.297434826446766998e+00,-5.758600666398843160e-01,2.278311354392019705e+00,3.697289155137772010e+00
-1.267091327427221303e+00,-2.548792180746873304e-01,2.305097839566736972e+00,3.904356616082442333e+00
