x_nm,pmf_mean_kJmol,pmf_std_kJmol,pmf_within_std_kJmol,pmf_between_std_kJmol,pmf_variance_kJmol2,pmf_within_variance_kJmol2,pmf_between_variance_kJmol2
2.567171717171717,-14.529206983499838,0.5469726451658821,0.5469726451658821,0.0,0.2991790745597619,0.2991790745597619,0.0
2.607070707070707,-13.904131647972992,0.5602354462982359,0.5602354462982359,0.0,0.31386375528898347,0.31386375528898347,0.0
2.646969696969697,-12.930779586534747,0.5763206991650486,0.5763206991650486,0.0,0.3321455482860904,0.3321455482860904,0.0
2.686868686868687,-11.654360014374245,0.5901012596631784,0.5901012596631784,0.0,0.3482194966560698,0.3482194966560698,0.0
2.7267676767676767,-10.56289320599723,0.5985112435059033,0.5985112435059033,0.0,0.35821570860298274,0.35821570860298274,0.0
2.7666666666666666,-9.451252539511847,0.6045347145071239,0.6045347145071239,0.0,0.36546222104420983,0.36546222104420983,0.0
2.8065656565656565,-7.8589466507668355,0.6111747213866832,0.6111747213866832,0.0,0.37353454006208975,0.37353454006208975,0.0
2.8464646464646464,-6.2329086934051645,0.6171903441093495,0.6171903441093495,0.0,0.38092392086181726,0.38092392086181726,0.0
2.8863636363636362,-4.859510460507299,0.6231212620673034,0.6231212620673034,0.0,0.38828010724034906,0.38828010724034906,0.0
2.926262626262626,-3.374848120519343,0.6299024737867024,0.6299024737867024,0.0,0.39677712648260727,0.39677712648260727,0.0
2.9661616161616164,-1.7429105498753958,0.6354435265335145,0.6354435265335145,0.0,0.40378847541334945,0.40378847541334945,0.0
3.006060606060606,-0.21271796331771786,0.639567132631654,0.639567132631654,0.0,0.4090461171426757,0.4090461171426757,0.0
3.045959595959596,1.274087602514211,0.6442291942085512,0.6442291942085512,0.0,0.41503125467059915,0.41503125467059915,0.0
3.0858585858585856,2.8342812332219545,0.6500701741308751,0.6500701741308751,0.0,0.4225912312945463,0.4225912312945463,0.0
3.125757575757576,4.338255137794638,0.6573590409514537,0.6573590409514537,0.0,0.432120908720615,0.432120908720615,0.0
3.1656565656565654,5.754426806820478,0.6671136639911506,0.6671136639911506,0.0,0.4450406406836977,0.4450406406836977,0.0
3.2055555555555557,7.205039961976802,0.6783013855729445,0.6783013855729445,0.0,0.4600927696701763,0.4600927696701763,0.0
3.245454545454545,8.647139487997489,0.6876657153280785,0.6876657153280785,0.0,0.472884136037678,0.472884136037678,0.0
3.2853535353535355,9.871140711374975,0.6932259630776115,0.6932259630776115,0.0,0.48056223588488195,0.48056223588488195,0.0
3.325252525252525,10.88535218266181,0.6962797299600256,0.6962797299600256,0.0,0.48480546235320626,0.48480546235320626,0.0
3.3651515151515152,11.887016923162946,0.6986864821686428,0.6986864821686428,0.0,0.4881628003651933,0.4881628003651933,0.0
3.405050505050505,12.888672130453287,0.7012083642858252,0.7012083642858252,0.0,0.4916931701444025,0.4916931701444025,0.0
3.444949494949495,13.784812865781845,0.7044069123457244,0.7044069123457244,0.0,0.49618909816043705,0.49618909816043705,0.0
3.4848484848484844,14.634177535759973,0.7078611294954593,0.7078611294954593,0.0,0.5010673786505874,0.5010673786505874,0.0
3.5247474747474747,15.586307025216335,0.7106662679915571,0.7106662679915571,0.0,0.5050465444610476,0.5050465444610476,0.0
3.564646464646464,16.658227919536102,0.7129426139702123,0.7129426139702123,0.0,0.5082871708146792,0.5082871708146792,0.0
3.6045454545454545,17.754181088160557,0.715321499627236,0.715321499627236,0.0,0.5116848478289578,0.5116848478289578,0.0
3.644444444444445,18.792931435717847,0.7178994106521387,0.7178994106521387,0.0,0.5153795638146881,0.5153795638146881,0.0
3.6843434343434343,19.780285919816663,0.7203698310053751,0.7203698310053751,0.0,0.5189326934227128,0.5189326934227128,0.0
3.7242424242424246,20.769231429456624,0.722643081709524,0.722643081709524,0.0,0.5222130235426378,0.5222130235426378,0.0
3.764141414141414,21.80732668167541,0.7248776693292887,0.7248776693292887,0.0,0.5254476354922615,0.5254476354922615,0.0
3.8040404040404043,22.92137504575441,0.7272486658124919,0.7272486658124919,0.0,0.5288906219260495,0.5288906219260495,0.0
