theta_ell,theta_sd,theta_sf,theta_w
-1.301768560895699700e+00,-1.169733297459991883e+00,2.347037558117280209e+00,3.511062372672161924e+00
-1.274354107179179074e+00,4.596224969660669957e-01,2.286732487197756125e+00,3.695359960562304202e+00
-1.278379083935880622e+00,-3.016161363022202835e-01,2.277116289381503567e+00,3.709463447898489807e+00
-1.361803813926352191e+00,-1.443362210436646809e+00,2.309075867886244637e+00,3.394502662096474666e+00
-1.389324479010586533e+00,-2.239296125367314705e+00,2.307016554169551092e+00,3.330842177756978995e+00
-1.209623312848721488e+00,-1.633004648079173560e+00,2.276737715890281955e+00,3.953917767908490699e+00
-1.317723471851649952e+00,1.574178239018440006e+00,2.271476297086226115e+00,3.500757336288186750e+00
-1.293257810650849438e+00,3.954903281158521633e-01,2.258980296231444918e+00,3.773284588152418184e+00
-1.285254362536358386e+00,2.290099818212963934e-01,2.256270214957729170e+00,3.741561920095378913e+00
-1.286627769424219192e+00,1.390179773313020561e+00,2.239285628896369396e+00,3.784120818629122862e+00
-1.289739542324531252e+00,-2.568389890189473057e-01,2.294151632895770732e+00,3.535710770410185333e+00
-1.329896257470701837e+00,-9.389609136159795533e-01,2.289119202972720313e+00,3.530196413963596846e+00
-1.365786268311593776e+00,-2.280125328437639265e+00,2.316806326116517045e+00,3.273405101994399935e+00
-1.342341429422070798e+00,-1.578950774596034279e+00,2.263453080279627994e+00,3.568212349438410147e+00
-1.313822423859923427e+00,-1.105186256296941671e+00,2.253142532171841239e+00,3.547993761042263383e+00
-1.325238650030362342e+00,-1.638898085656738335e+00,2.292008994917486664e+00,3.488568753145329104e+00
-1.346315225578317509e+00,1.532379814295128595e+00,2.294324744390961346e+00,3.361918227006747806e+00
-1.297766352158300940e+00,-1.302264434565367779e+00,2.300403290601400474e+00,3.719488193759353578e+00
-1.315610862165161432e+00,-1.231798142199673540e+00,2.274321699129854046e+00,3.687423258548881755e+00
-1.276500517348766683e+00,1.052884985341129953e+00,2.314109355033873161e+00,3.538258453015123983e+00
-1.307865777588159695e+00,-1.384135252050865628e+00,2.260257078071043146e+00,3.676227050075325575e+00
-1.308719396144577995e+00,-2.264220265936190746e+00,2.272740036352235204e+00,3.552520971646224268e+00
-1.288542670725093098e+00,5.461494668514962347e-01,2.315820687405546252e+00,3.571500296381960204e+00
-1.295038021744677081e+00,4.341024699399724796e-01,2.294143219775722553e+00,3.536666681773647625e+00
-1.282001352792188742e+00,3.117379479957458344e-01,2.292122724634293007e+00,3.540446626923125617e+00
-1.305258270617723593e+00,-1.163172691466113351e-02,2.302514897440498309e+00,3.538389516787912914e+00
-1.300971343445688433e+00,-4.998371517696159616e-01,2.330807085775371323e+00,3.538228816459231929e+00
-1.316201471311221338e+00,-2.186804261820656681e+00,2.272042632423100894e+00,3.616581569816460728e+00
-1.342146495226738345e+00,-8.098324042799065481e-01,2.235235140475784199e+00,3.461389083055757876e+00
-1.394673067870616956e+00,1.007695190257898998e+00,2.246639682637325386e+00,3.460336440866233154e+00
-1.363086371452981060e+00,6.268842909622368564e-01,2.258965324566073463e+00,3.503697560565776303e+00
-1.313650289136135463e+00,-1.396470768707338550e-01,2.271469788290795933e+00,3.431470896054254816e+00
-1.307792313182373212e+00,7.074514843930896912e-01,2.275968498303464482e+00,3.694152205840282033e+00
-1.303230219168834303e+00,-8.239016334519730922e-01,2.283115511905244421e+00,3.736230003068342853e+00
-1.341293844715000683e+00,1.001158632318322583e+00,2.287884502627793637e+00,3.286467683189415290e+00
-1.271140816120339023e+00,-4.623976952260351880e-01,2.312246185395195219e+00,3.779761540145974319e+00
-1.338899347903021786e+00,3.614594035194914068e-01,2.268180212712007204e+00,3.680559135698350026e+00
-1.306144240565211723e+00,6.596647395715133921e-01,2.279107904297481113e+00,3.386340419617445363e+00
-1.387043804225025712e+00,1.063943464991340404e+00,2.276016247251636315e+00,3.448259307090730363e+00
-1.293373998486086363e+00,-1.463001986954999056e+00,2.304421273959298411e+00,3.658079994115352562e+00
-1.290629560401000075e+00,-1.718963041470657149e+00,2.312745975864407555e+00,3.668198989786953579e+00
-1.272453477406347178e+00,-5.072511984381541383e-01,2.313440826075311652e+00,3.607433785837819595e+00
-1.333077778779384381e+00,-1.305629734327410141e+00,2.264015250101015120e+00,3.619260179085020290e+00
-1.338002152829762981e+00,-1.872686630162454513e+00,2.288825725820735624e+00,3.568717157243238791e+00
-1.296259646703851853e+00,-1.188105921151998867e+00,2.276242746573776010e+00,3.571196617695920228e+00
-1.267540766305827127e+00,-9.445099360492358320e-01,2.276403596161796550e+00,3.700514039762241136e+00
-1.317181863166887013e+00,8.958382295498374948e-01,2.262483013422590616e+00,3.564867857912754179e+00
-1.350009005080703650e+00,-7.502369728220146250e-01,2.238731160414195287e+00,3.498382545760279960e+00
-1.268847949927210728e+00,-1.710044661115360798e-01,2.302112158079362203e+00,3.574654140934744984e+00
-1.260104631324354685e+00,4.730854390656124009e-01,2.299135039059783114e+00,3.645105073244609972e+00
-1.306757918924989603e+00,-6.559830393817376315e-01,2.282004703482197083e+00,3.633199398599037622e+00
-1.283301343129494176e+00,8.665504615401220523e-01,2.309818352299986000e+00,3.546271639719084323e+00
-1.319241490405675954e+00,-1.212480003311418697e+00,2.281411568861384520e+00,3.483055536958302056e+00
-1.276748439153370773e+00,-1.182661423926939515e-01,2.306184365044900986e+00,3.669101076594239341e+00
-1.249344612116939812e+00,6.170201267299977310e-01,2.282309068240999217e+00,3.671966697387934353e+00
-1.284756821172853503e+00,-5.794122218809736324e-01,2.304088087111792138e+00,3.721184722570576309e+00
-1.261559300123619387e+00,1.144601614917438503e+00,2.294989825047953236e+00,3.598436828441116120e+00
-1.363414736407972505e+00,-1.121900799588716469e+00,2.306599562341009602e+00,3.513422338312916171e+00
-1.307118774830054786e+00,-2.393582359014403416e+00,2.267708387456656371e+00,3.494455989114405803e+00
-1.312251527657029015e+00,-1.227694417905183633e+00,2.276042311690348097e+00,3.533587823909039916e+00
-1.274817672063027985e+00,9.055195629383178124e-02,2.276390794329781198e+00,3.648733067328988611e+00
-1.295868022111473783e+00,-3.536623973165368973e-02,2.311810591809313475e+00,3.757665751356375150e+00
-1.296679294057134113e+00,-2.444788535848797295e+00,2.298818681879596593e+00,3.370475627737132385e+00
-1.300087885581304725e+00,1.057952545157596180e+00,2.258310132041483342e+00,3.775663883679643451e+00
-1.230414276242109306e+00,-2.244630511631077407e+00,2.263396058699404190e+00,3.737183919471119609e+00
-1.367676372708982013e+00,7.876864319128562553e-02,2.297702655947998718e+00,3.487363980513694006e+00
-1.274720094098468870e+00,1.285386958691950188e+00,2.307672072465630109e+00,3.484213177846251508e+00
-1.271251024936688623e+00,1.641957025936267023e-01,2.306797653641674550e+00,3.590370359233838293e+00
-1.311808757794037605e+00,-1.157999546716946604e+00,2.258492025464614805e+00,3.636463888553916668e+00
-1.312122356154856950e+00,-2.760420274396304663e+00,2.275930487987045669e+00,3.520880848770996163e+00
-1.306693961197416876e+00,-1.741590101798621726e+00,2.286326708255742801e+00,3.484029235190164719e+00
-1.387079339882408391e+00,-2.890555469536533195e-01,2.289222742830797852e+00,3.359310847581814308e+00
-1.328146807633538540e+00,5.587934250021023841e-01,2.280894906999464400e+00,3.376057283416737054e+00
-1.268713871841199214e+00,7.050852352513983790e-02,2.317756283733011902e+00,3.689903201997760451e+00
-1.244196513446647723e+00,-2.666580544658609053e+00,2.311757977556667676e+00,3.704539816786029061e+00
-1.244633131782013180e+00,-2.843829772588096994e+00,2.311205523674672691e+00,3.710846089949340065e+00
-1.333028397815674504e+00,-5.474096112280412152e-01,2.258983385011114287e+00,3.526397088196894458e+00
-1.336015981905610772e+00,-1.246339441788959723e+00,2.249363486300660853e+00,3.461154496506189560e+00
-1.280138195010938285e+00,1.639459816573663131e+00,2.279372969018065298e+00,3.784469193881447868e+00
-1.311669727953564069e+00,-1.265331575888521520e+00,2.305019117848905008e+00,3.392874519929206301e+00
-1.368793139295926498e+00,1.325223405941111210e+00,2.348784631547554902e+00,3.363033130675623816e+00
-1.316136793359671930e+00,6.008377727314651029e-02,2.324166013111574003e+00,3.337472461513139255e+00
-1.316680178402730883e+00,4.426931633179106984e-01,2.287230593525796163e+00,3.394722581824943575e+00
-1.275131969792437925e+00,-1.840558573990882518e+00,2.278061593025667353e+00,3.523810717069165488e+00
-1.390308446539858522e+00,-2.875138605672972858e+00,2.336077419152809309e+00,3.364444100406568605e+00
-1.324995753645026308e+00,-1.832411542485071543e+00,2.321107744988915922e+00,3.267808397648965357e+00
-1.412033724793491984e+00,1.945851753152487262e+00,2.331045059425138621e+00,3.294593521428341720e+00
-1.340955473094122885e+00,-5.670488517660725591e-01,2.311472073838756636e+00,3.362529564948263161e+00
-1.311438122580434129e+00,-3.037670550664569813e+00,2.307592807011450198e+00,3.550513292010694766e+00
-1.269689152922891973e+00,-1.157591650300482389e+00,2.325216069875136959e+00,3.589704084136626339e+00
-1.232819330869883823e+00,-5.725387411423445982e-01,2.268129855890529623e+00,3.831420390972853252e+00
-1.263405422449581428e+00,1.939434728024763688e+00,2.268258243753425774e+00,3.761428861794437584e+00
-1.236499907177878388e+00,-2.486819730063981382e+00,2.282506085186474021e+00,3.708228788882141469e+00
-1.281406507446198662e+00,-1.805575776071798977e+00,2.262416546292524089e+00,3.735945310423911980e+00
-1.287728528454740395e+00,-3.460880571062975974e+00,2.317173223386618020e+00,3.515384506966032330e+00
-1.293426403513184830e+00,1.252413966346416219e+00,2.325289007503238636e+00,3.580575713080627942e+00
-1.265717511809824281e+00,-7.996397099996324087e-01,2.287853370569879363e+00,3.675309270114908600e+00
-1.263381729699343259e+00,-8.967211040533645816e-02,2.320475132831161247e+00,3.668130262302081945e+00
-1.220136622706070595e+00,4.584985020983113613e-02,2.306038738305340452e+00,3.680207192427141560e+00
-1.295302545734206445e+00,8.492320816982992238e-01,2.303197187027778092e+00,3.720153486329607517e+00
-1.297765146510568846e+00,8.806513137900695565e-02,2.301589534202463039e+00,3.710826927148731524e+00
-1.306678822017120156e+00,1.677337566925443779e+00,2.311843415045443439e+00,3.423380338673656542e+00
-1.319887109308470086e+00,1.068021029389324417e-01,2.234331018526271695e+00,3.665875394323065084e+00
-1.285942611362181465e+00,3.275610075560947965e-01,2.208562462150629457e+00,3.701086301894703556e+00
-1.303689498841634764e+00,-4.213635003386522193e-01,2.241871655426180165e+00,3.704331478970207758e+00
-1.303060199308644140e+00,1.526015036511282619e-01,2.328320354475256870e+00,3.614072518442255966e+00
-1.270656030064119424e+00,-2.271898219358901017e-01,2.308010196262663349e+00,3.557071124133481810e+00
-1.284225001850048509e+00,-9.922075027266979985e-02,2.281553218513779235e+00,3.722642244412162960e+00
-1.285279827904110217e+00,7.505638752656347279e-01,2.305514874125979219e+00,3.437183728936239024e+00
-1.282662388757353833e+00,9.899307672325274865e-02,2.270657809722960607e+00,3.843990876426437442e+00
-1.272262455592747976e+00,6.095372834652279526e-01,2.279145872776533910e+00,3.527405961995562667e+00
-1.338220520303358141e+00,-6.503974072611471424e-01,2.273865313465651461e+00,3.578933651700288987e+00
-1.279863081632117261e+00,-2.171020191298917712e-01,2.244750784421447154e+00,3.628399263920186080e+00
-1.308686263342523359e+00,6.238721360489555279e-01,2.224869207254607240e+00,3.653138242944997671e+00
-1.278869096696494401e+00,-3.482201680041173142e-01,2.250396297103171683e+00,3.736739501061463908e+00
-1.298143493955439265e+00,1.509933455357639343e+00,2.263678804169824144e+00,3.644415125361085472e+00
-1.286987653696127998e+00,-1.730086140656398763e+00,2.307290152891509294e+00,3.515035789764531238e+00
-1.310912465278382566e+00,-3.388392372123664176e-01,2.323561694738685457e+00,3.602146786172281789e+00
-1.329607957999600298e+00,-1.220834501413739392e+00,2.278781083728522727e+00,3.574075515423075444e+00
-1.338419290037815124e+00,-2.947047179114034021e-01,2.266539195075270019e+00,3.742735401864131894e+00
-1.264940129483841602e+00,1.005286951027608566e+00,2.268003003463221923e+00,3.678344354152757401e+00
-1.279977753699677701e+00,-3.564975810958744606e+00,2.258889760073058195e+00,3.618050687753035177e+00
-1.308187136002521678e+00,1.332224607668679228e+00,2.241744070635204533e+00,3.766068213775811913e+00
-1.275363623734397933e+00,9.715035670503524567e-01,2.283601002972452054e+00,3.767893589566757573e+00
-1.294716091006720582e+00,4.962718558055781437e-01,2.295910750428664215e+00,3.542614161176592003e+00
-1.335523400070635747e+00,-8.671271401172493398e-01,2.327791235191466246e+00,3.435332707699423338e+00
-1.273668168693085523e+00,1.651761987850872915e+00,2.325856274595801132e+00,3.511705727396082111e+00
-1.348819478491207313e+00,-1.253026092935086044e+00,2.280758546761421535e+00,3.507370696406239663e+00
-1.346350695322732438e+00,-5.834256699032309701e-01,2.285674242612963702e+00,3.577021540899229191e+00
-1.264134336789525026e+00,8.462860494854018700e-01,2.293121670887975139e+00,3.539866851679671189e+00
-1.279265938691398263e+00,7.046107120927631584e-01,2.307100469329596226e+00,3.534922175425615265e+00
-1.344735846642416410e+00,-2.169806936403255282e+00,2.303774762089343398e+00,3.486689778528579975e+00
-1.315174617917936661e+00,1.167930244104684601e+00,2.285328281657438954e+00,3.569734662680241755e+00
-1.277881909711799047e+00,-1.430301573109823421e+00,2.286612785602772480e+00,3.674580083633374628e+00
-1.243285702093402278e+00,-8.894378308998396321e-02,2.299412570329176564e+00,3.805646008639365085e+00
-1.230137420232031875e+00,-8.356139697602475991e-01,2.306508469829799957e+00,3.956631252155303979e+00
-1.213389219452905898e+00,-4.503040146504642127e-01,2.305839453516822513e+00,3.930206386515694650e+00
-1.271433701348120504e+00,1.392315845587410283e+00,2.295157405911075976e+00,3.652645272607821791e+00
-1.332842095959328121e+00,-2.002712067008249885e+00,2.285679063141702994e+00,3.503108701942025505e+00
-1.279478947337748806e+00,-1.582469179082913735e+00,2.292314332078088324e+00,3.644577907619083845e+00
-1.287419020862090591e+00,-9.544053497908977501e-01,2.289379607018438012e+00,3.535345561736474629e+00
-1.275973623317654182e+00,1.141859924708443552e+00,2.276711131178285719e+00,3.574228107385104991e+00
-1.359238345063535913e+00,2.875804721451662438e-01,2.286645588360664227e+00,3.496558982131240167e+00
-1.275719440110975045e+00,-6.480469389633397581e-01,2.292511554208409574e+00,3.766847309286557088e+00
-1.336506662631406162e+00,-2.089051482044524732e+00,2.266234041019777212e+00,3.476560498360700358e+00
-1.302438946547067600e+00,-7.981587959386697850e-01,2.294022288964563394e+00,3.554371664572543388e+00
-1.282471272496471082e+00,-1.116004411304102550e+00,2.274828337467748707e+00,3.693880061660397729e+00
-1.283822102780663776e+00,-1.547119404011553678e+00,2.278188590502797428e+00,3.659850655674908637e+00
-1.254923184355535515e+00,-1.061565752479223690e+00,2.301894081073204035e+00,3.691551087139632426e+00
-1.342911402144117305e+00,2.576131733849041927e-01,2.269327584458467939e+00,3.394285199975198619e+00
-1.324307452948168651e+00,-8.520675128348795258e-03,2.313373507280884311e+00,3.526937374164190953e+00
-1.325280505550553212e+00,3.528118058312753047e-01,2.265972435462373369e+00,3.610475414708256281e+00
-1.270495552183567911e+00,4.424411984873655723e-01,2.300653968277682093e+00,3.628481994738692151e+00
-1.271648613026099328e+00,-7.234735536257445032e-01,2.312229883974566746e+00,3.672652720158547712e+00
-1.287863052198269243e+00,-1.571773512000065320e+00,2.319086167306620982e+00,3.562925010939562931e+00
-1.328798301976069185e+00,1.268900024082063593e+00,2.267442711265288846e+00,3.592925095584063033e+00
-1.283071258008284143e+00,-5.766159274692428394e-01,2.317062546386746469e+00,3.532042465408561593e+00
-1.309434669252790062e+00,1.257255195722226215e+00,2.351932703459386875e+00,3.483548418135715252e+00
-1.255950644135857441e+00,-9.045483374102720742e-01,2.252377396776776841e+00,3.716095412484353488e+00
-1.287370926825678330e+00,-1.385662462705008258e+00,2.238245981532745343e+00,3.751206869743845651e+00
-1.294320023762630889e+00,6.119509056154619486e-01,2.274661064463316507e+00,3.759822398790187759e+00
-1.287216216058080009e+00,5.138321120008254583e-01,2.274604773022681492e+00,3.680134312979302269e+00
-1.267479941658390397e+00,-7.567669017641797113e-01,2.306382010357110879e+00,3.726335414793404244e+00
-1.292112702093183074e+00,5.751042056630994992e-01,2.240604759758670905e+00,3.659313939920522341e+00
-1.356759405242244920e+00,-6.045875485079433842e-01,2.267982116107538193e+00,3.447240239270155104e+00
-1.304500675632616069e+00,1.321870458840175067e+00,2.287313969821024529e+00,3.541015480825861150e+00
-1.280215681129055039e+00,-1.264149534468504088e+00,2.284382666121067107e+00,3.685437832669451019e+00
-1.292000350609660453e+00,-1.241752290806384940e+00,2.218982653594044674e+00,3.694916426125764097e+00
-1.278748671717817142e+00,-2.979262462353651220e-01,2.239556672356440181e+00,3.716127843565951938e+00
-1.283503360759373102e+00,1.794029769372762040e+00,2.241075473536655149e+00,3.712110655112072610e+00
-1.346361068899473823e+00,-2.177892009307124788e+00,2.258333182842971798e+00,3.467472156411122164e+00
-1.343693012721583147e+00,-2.041599541908279303e+00,2.255834941594185405e+00,3.471045674626529465e+00
-1.332569910288646575e+00,-2.715939028094310981e+00,2.268135095368347010e+00,3.539643969306317306e+00
-1.281817499609880562e+00,-9.646959655233948716e-01,2.293688450596854000e+00,3.670252380091203470e+00
-1.266994127053093999e+00,-1.056645448462724124e+00,2.261533960833024715e+00,3.693346725856415436e+00
-1.344912363023327284e+00,4.597815901351339773e-01,2.293276800194252729e+00,3.503605535695987427e+00
-1.327487880870092507e+00,1.458007203219746861e+00,2.322273446877792136e+00,3.431482363161393323e+00
-1.199589115546203955e+00,-1.667011108163068078e+00,2.293089945310858191e+00,3.874701969096260079e+00
-1.284011092939039589e+00,-1.218269359485379955e-02,2.255967648326191899e+00,3.890935573690831095e+00
-1.197763725504178645e+00,-1.668781961306350647e-01,2.273342120575785330e+00,3.859885313553705899e+00
-1.292121289240625970e+00,-3.734449412030370397e+00,2.273694562542841080e+00,3.533184681059567733e+00
-1.310559925894861255e+00,-2.559028654769685662e+00,2.288093120448015050e+00,3.579731341599066585e+00
-1.317385746151556791e+00,-1.617484396897203025e+00,2.292020513581734864e+00,3.569832154163877558e+00
-1.266048367547502718e+00,-1.838541819010065748e+00,2.311412681317260631e+00,3.658714832214612134e+00
-1.263709260177388938e+00,1.285149282673388793e+00,2.311028305983110265e+00,3.665653252554737840e+00
-1.258990224403137015e+00,7.006041809376351015e-01,2.282379580944374098e+00,3.765175579634190584e+00
-1.315851121355032571e+00,5.201815849149414861e-01,2.316353223100860781e+00,3.474385359422182518e+00
-1.301454002483993122e+00,-3.424324875765259457e-01,2.251354211698964214e+00,3.676839611213943204e+00
-1.311375860448481090e+00,8.387021574282000902e-01,2.303750468791686323e+00,3.270897351782018347e+00
-1.319041812767474342e+00,6.332618161603407181e-01,2.305316825809445191e+00,3.350050565477621589e+00
-1.260102038995286167e+00,-1.292872853216109119e+00,2.281958577938761223e+00,3.716493800023118688e+00
-1.267986708847936406e+00,-2.212446205498976859e+00,2.291153573986628000e+00,3.781668919974287668e+00
-1.282941042162272227e+00,-8.838055883190927275e-01,2.284120228260734464e+00,3.498599049554830032e+00
-1.336966283101100661e+00,-1.257590448366041613e+00,2.273657300962801386e+00,3.593624847959982382e+00
-1.320362214207643881e+00,-1.313629928218444043e+00,2.254179044519068142e+00,3.476946454642211304e+00
-1.272077803195804657e+00,8.148242612333433943e-01,2.342971236899928034e+00,3.467646568782963623e+00
-1.288217092631060545e+00,-9.068926542276162239e-01,2.262704055166173678e+00,3.734327428040853825e+00
-1.294907944292732260e+00,-3.717413227188754998e-01,2.318019867592766126e+00,3.594567711463562798e+00
-1.206475845815848214e+00,-1.780242635193814538e+00,2.337220389424763844e+00,3.787174362149962281e+00
-1.261977709622403854e+00,-1.027661473200612186e+00,2.311497950785489142e+00,3.723641131714130026e+00
-1.332031803128346015e+00,-1.132434947445711160e+00,2.294422448073601739e+00,3.451503404230352512e+00
-1.360795546114319965e+00,-1.095848724707421784e+00,2.300163906490371168e+00,3.429738806657838701e+00
-1.333414395891864057e+00,-6.210680690200818255e-01,2.293683204687519961e+00,3.449882974468065022e+00
-1.311531842212541044e+00,-3.741877093738228854e+00,2.307700536947258296e+00,3.487924928309691364e+00
-1.209153752217176248e+00,-1.010829668876795706e+00,2.289909829518099293e+00,3.950050730784570696e+00
-1.323519270883814380e+00,4.882309153389725598e-01,2.304882480685578106e+00,3.472026602229331349e+00
-1.281003572794081391e+00,1.010355349974309647e+00,2.318890861758227118e+00,3.453508291489328474e+00
-1.253765299483255102e+00,7.171212274341128845e-01,2.313306355266912639e+00,3.594686377778075759e+00
-1.266566871959746488e+00,-2.929140344441201638e+00,2.262645119498635005e+00,3.638138012335186744e+00
-1.287532853767608509e+00,-1.583180007555800017e+00,2.269729476620541586e+00,3.759352675305883018e+00
-1.283985120893203824e+00,9.607305252578912658e-02,2.310020224314015103e+00,3.639767653130335567e+00
-1.336766842587344684e+00,-4.909975958863824763e-01,2.270420036677517128e+00,3.629156534531164269e+00
-1.259902275089892498e+00,1.089870841191960205e+00,2.234281624647080466e+00,3.640735573528815383e+00
-1.244931489105689071e+00,2.493326334491257068e-01,2.285940507287811840e+00,3.909701405375598071e+00
-1.251669014709300587e+00,8.584809553259877823e-01,2.285941550347777351e+00,3.944288223274677652e+00
-1.226341289489693898e+00,1.560601239462253709e-01,2.305836432350408582e+00,3.765731157513820815e+00
-1.288809557229040337e+00,-2.414490206825572471e+00,2.288172971492341556e+00,3.634179893756285917e+00
-1.328666022945750091e+00,-2.272817616637803351e+00,2.278518192337209314e+00,3.523680910161412161e+00
-1.295703824983011510e+00,-3.060565304968263067e+00,2.248830837722216813e+00,3.652479046621833980e+00
-1.260512009183571758e+00,1.723552678371395475e+00,2.295374519105266575e+00,3.653599429375623320e+00
-1.269326887531579517e+00,-6.891041114662495026e-01,2.293686629650663722e+00,3.742477037193837841e+00
-1.268479355660716124e+00,-2.268373488702877805e-01,2.289521215182411140e+00,3.603673493765118252e+00
-1.285815405890739838e+00,-3.695002250477990913e+00,2.274902538126347018e+00,3.560027964115630272e+00
-1.320363233490418509e+00,2.046435995396291840e+00,2.296832038472285120e+00,3.495885722984007238e+00
-1.320677958142540964e+00,-3.489426508369944724e+00,2.299418258959586847e+00,3.519270711390197537e+00
-1.320337375916933009e+00,-2.212378327770098352e+00,2.261698185486778367e+00,3.400541257453319144e+00
-1.367822755358225839e+00,1.014045902908674801e+00,2.264040824881530689e+00,3.469367164408671211e+00
-1.336889414002361054e+00,-3.874036033121392442e-01,2.289956436453282951e+00,3.405538008480077039e+00
-1.242184673077364465e+00,9.577938579705531641e-01,2.265841495187151722e+00,3.719034012909821385e+00
-1.268525371763126408e+00,5.717660259569041781e-01,2.334970472478003600e+00,3.738539479975198532e+00
-1.276351011430116422e+00,-1.409930072299377501e+00,2.248138505730363335e+00,3.615347635727669040e+00
-1.343385556650974255e+00,-4.219613901870637562e+00,2.255510776960682140e+00,3.494990111550229095e+00
-1.299323249246005618e+00,3.346760684700544886e-02,2.249045510970181461e+00,3.688774208958990108e+00
-1.276361639258192016e+00,1.544852063868083596e-02,2.277020097728921666e+00,3.644996380817489001e+00
-1.333705365108657004e+00,-1.186488073232933482e+00,2.280012635866008885e+00,3.402174634892186411e+00
-1.316300473958861961e+00,9.586795250980515437e-01,2.321922266890317221e+00,3.449489954382372048e+00
-1.316279378778460574e+00,-4.369959904362378245e-01,2.300113315807096548e+00,3.495176496819131451e+00
-1.330913070905339834e+00,-2.117952382175593229e+00,2.311349622919372404e+00,3.557819936312126785e+00
-1.280000870338623198e+00,-2.083224655522921687e-01,2.259584611277349886e+00,3.703723600806168026e+00
-1.288527857024825751e+00,9.494042922487916369e-01,2.311211637935021823e+00,3.620301127815980013e+00
-1.301330203606325675e+00,1.457549075297622121e+00,2.321191580667224752e+00,3.617004721720701976e+00
-1.230762712657424318e+00,-1.410253558578455912e-01,2.276405308729675170e+00,3.751463077499470167e+00
-1.349820855350511106e+00,7.927667165532780169e-01,2.285032886225197846e+00,3.372825640897353594e+00
-1.302635632860987380e+00,1.915265822333304113e-01,2.294420179345209032e+00,3.530700208030737031e+00
-1.235365498376869375e+00,-4.608617847802287670e-01,2.317403622654130579e+00,3.751400581562423397e+00
-1.231299317764465551e+00,7.891884120007579551e-01,2.275019088842884951e+00,3.777323408142331918e+00
-1.290865322822307482e+00,7.759824556957907182e-01,2.340266783919592086e+00,3.595743626397521098e+00
-1.285392145292423072e+00,6.376579370858842521e-01,2.297052762569945283e+00,3.633270924712568295e+00
-1.292470563847747611e+00,1.545278554718955144e+00,2.269352926597383302e+00,3.654995154023998882e+00
-1.315884991846162588e+00,-2.873698769892949478e-01,2.289947806304046374e+00,3.690021011881315260e+00
-1.249964182493214615e+00,-1.093837840229524572e+00,2.301863399743487637e+00,3.641682879620189883e+00
-1.288942212209405414e+00,-2.965722984198075340e-01,2.235244700756076952e+00,3.690622934527785226e+00
