window_count,trajectory_fraction,replicate_count,rmse_wham,rmse_ui,avg_total_std,avg_within_std,avg_between_std,avg_total_variance,avg_within_variance,avg_between_variance,barrier_height_mean,barrier_height_std,hmc_step_size,hmc_mean_accept_prob,hmc_accept_count,hmc_divergence_count,hmc_mean_sample_std,hmc_max_sample_std,hmc_min_sample_std,hmc_poor_acceptance,hmc_looks_stuck,mcmc_max_r_hat,mcmc_min_n_eff,mcmc_divergence_total
7,0.25,1,18.14666785108861,17.944134174336735,4.711572364522189,4.697616347345298,0.29624186368115496,24.209681322509855,24.049220157846992,0.16046116466286722,36.87645203240045,0.23687881910835845,0.015625,0.0,0,0,1.2980429720318012,2.8356165266363416,0.0019961196077519826,True,False,1.0024140518053626,1369.2008862230018,0
