theta_ell,theta_sd,theta_sf,theta_w
-9.173586770462888174e-01,1.170858992652032082e+00,2.028078512282477153e+00,4.813882524018139542e+00
-9.509622862066494653e-01,-6.001289216334939614e-01,2.069735037450633808e+00,4.518253252966122346e+00
-9.463348093784551551e-01,-3.503267087448403316e+00,2.071199931185990994e+00,4.754336347526565199e+00
-9.356583451826857578e-01,-2.862275310022315722e+00,2.020086087353293092e+00,4.855284756459330886e+00
-8.248685938267994455e-01,-8.229544188008408589e-02,2.073191114437727300e+00,5.010744968166904734e+00
-9.174271741046977624e-01,-7.484714509369038149e-01,2.043377592030866996e+00,4.619113396850988096e+00
-8.273547448472747812e-01,-3.668937861280123336e+00,1.993958507235628064e+00,5.092572941137133213e+00
-9.645954581752880230e-01,6.245292281865669759e-01,2.095140880305873310e+00,4.456643187159148312e+00
-9.394831045126652569e-01,7.001914206448052180e-01,2.062786750220729104e+00,4.611665789073032151e+00
-9.239191626641307664e-01,3.611896877630659253e-01,2.056101033282356827e+00,4.504825218707157575e+00
-9.497679972908986690e-01,-1.403935168835017233e+00,2.103510422322413032e+00,4.605600892276545899e+00
-8.417784247559009225e-01,-6.372859565205390986e-01,1.991039077838774762e+00,4.918676494220485473e+00
-8.594787586487737663e-01,6.735987450200213722e-01,2.066473379723413384e+00,4.778947773959667522e+00
-8.917477611259807535e-01,-2.300007542222812340e+00,1.995757635549906261e+00,4.953060400521239970e+00
-8.722758926797304913e-01,-8.356587443164570361e-01,2.088889352729562887e+00,4.918936440328808501e+00
-9.507918087161526532e-01,-2.215450882196401128e-01,2.095473828333632493e+00,4.496035023537910291e+00
-9.670050661806957049e-01,1.678714106285741581e+00,2.060873433893755546e+00,4.515298507038216336e+00
-1.006761283887890102e+00,8.245323378144685522e-01,2.080888025543397468e+00,4.348804202003839769e+00
-1.080946975995037862e+00,4.846239937153719035e-01,2.056956436740909222e+00,4.157481902686424924e+00
-9.879875817925467540e-01,1.434255330661623029e+00,2.064701410319782937e+00,4.405349060536919659e+00
-8.283197461742820566e-01,-7.649011856253773445e-01,2.009174062267403471e+00,4.904637062502223088e+00
-9.411431556199278958e-01,1.612790743945314631e+00,2.081367298940311361e+00,4.696101271367266072e+00
-9.925626432398214627e-01,-1.414675226157871446e+00,2.082810148176728493e+00,4.505998227699222980e+00
-9.845165849500016053e-01,-1.317068539914925562e+00,2.078089829158736634e+00,4.438273641595296581e+00
-9.900183458833426986e-01,-1.253852113860111750e+00,2.063726477460817055e+00,4.572876173208718420e+00
-1.102045973946925495e+00,3.903351118546555809e-01,2.079464524669349945e+00,4.215675628732650893e+00
-8.505588455702949302e-01,-1.283519378030647085e+00,2.041372567004171579e+00,5.032020735511371967e+00
-8.916795223746498689e-01,-1.013677358876266643e+00,2.039091883237704295e+00,4.836058633439314747e+00
-8.489307472224303375e-01,-2.110444549133019265e+00,2.002279210143639077e+00,5.060805640900276181e+00
-8.620364512662007650e-01,-8.048527270844597625e-01,2.013699775848563078e+00,5.038354379772462366e+00
-9.302048499721853325e-01,-9.359506568569807561e-01,2.001622178972967792e+00,4.714158470437237902e+00
-8.123345465790487996e-01,-2.312534170702331249e+00,2.014920278499891193e+00,5.186866266230635070e+00
-8.508974947080311102e-01,-1.416398934670744403e+00,1.976624769745638721e+00,5.139259792550594952e+00
-1.033958938366710933e+00,-1.240656461175981384e+00,1.996434973381631561e+00,4.390646845358906702e+00
-9.721110969005953839e-01,-2.514955993280028945e+00,2.017944342116392509e+00,4.503706417153528818e+00
-1.009686268075985272e+00,-2.911289008739333717e+00,2.016496749333078764e+00,4.666144667111827182e+00
-9.671131106908741337e-01,1.308978501468248901e+00,2.056649675416697409e+00,4.727475118632439077e+00
-1.059331828651417506e+00,-1.584735565104247623e+00,2.021435530128211866e+00,4.320403798644904647e+00
-8.125004318520199220e-01,-1.429895535178579813e+00,2.073612836610779109e+00,5.118280835586833000e+00
-9.161702972779847132e-01,-1.397154662983772333e+00,2.041627252933997827e+00,4.828559965286308930e+00
-8.731981615183985745e-01,-8.344605958032983439e-01,2.041588431252614910e+00,5.023354159873242963e+00
-8.689169971651228286e-01,-1.765777209987743568e+00,2.025946082382950042e+00,4.928484005241138277e+00
-9.589223442535160791e-01,-1.036496239362644012e+00,1.995208979697299601e+00,4.709827113612007565e+00
-9.681805474955451629e-01,1.017880249769950618e+00,2.060033908958983417e+00,4.544235437331927585e+00
-9.356381499262146351e-01,9.451850769780809625e-01,2.023978433334229887e+00,4.758892524987484052e+00
-8.931982024000092446e-01,9.036255799295581648e-01,2.034903398327857271e+00,4.713401050460319652e+00
-9.507518458366301939e-01,4.997320647214132938e-01,2.009753892154058086e+00,4.717152603764487750e+00
-8.971860582386995686e-01,8.700903631202915323e-01,2.077479851666854671e+00,4.907287027942669688e+00
-7.773968035785229214e-01,9.214879108142912667e-01,2.056806572224946894e+00,5.343695007220997439e+00
-7.889836498707113455e-01,1.538316057224367928e+00,2.064570505635216158e+00,5.326455491741818093e+00
-7.992645915505838250e-01,1.540781307961041291e+00,2.071311139613484897e+00,5.144580346926602488e+00
-8.095619513489152874e-01,9.099546506458744410e-02,2.004644487439745770e+00,5.061115401578018869e+00
-9.459521724859268899e-01,-1.018127103856980353e+00,2.031203517307033746e+00,4.540213304939396011e+00
-8.429495061994721761e-01,9.758982459572401735e-02,2.002414835772163837e+00,5.019369129416550557e+00
-8.286076585548461937e-01,9.421924144612593421e-01,1.960537970430592969e+00,5.164761511319372111e+00
-8.673700449883022801e-01,1.938229368113858486e+00,1.942581488221513775e+00,5.006632310879562731e+00
-9.188310393479837135e-01,5.457366126380549520e-01,2.002652224488369104e+00,4.873837733116163307e+00
-8.667153386504832246e-01,-1.302795941041036798e+00,2.061227169776421508e+00,4.908780228301492521e+00
-8.763932331903153683e-01,-4.460187465107368077e-02,2.039416350461294325e+00,4.885683540914370404e+00
-8.546531098228903334e-01,-4.993925388038735758e-01,1.979218174978620182e+00,4.871825191928564003e+00
-8.681298974391739032e-01,-3.073774772464522576e-01,1.975535864393469510e+00,4.972088542532071997e+00
-8.201530976660399430e-01,1.286433689857905849e+00,1.980316307025803413e+00,5.061747062796785102e+00
-9.076179021856205509e-01,-2.440349648599440258e+00,2.030078125058129235e+00,4.799180117788876210e+00
-9.115692683252990536e-01,4.754683629053020333e-01,2.095093915382866712e+00,4.722860710842565979e+00
-8.874262652368071214e-01,1.719158984616148134e-01,2.060566435501951954e+00,4.808136870516444894e+00
-1.077467238723720300e+00,-2.214277648508938157e+00,2.051887156415813429e+00,4.171579675538012566e+00
-9.503166369461877316e-01,6.284059823807952583e-01,2.031298831728486576e+00,4.717949416197744661e+00
-9.332862914594657333e-01,5.324529061038699718e-01,2.010331311023688006e+00,4.659651796268116541e+00
-1.013291173675959111e+00,2.279243811840503842e+00,2.038680126197905285e+00,4.495185877695717203e+00
-9.274609572929009005e-01,-2.293425480080121925e+00,2.082307847687780988e+00,4.661544808205010604e+00
-8.599703869561169389e-01,-1.225360324686426972e-01,1.975457451830088251e+00,4.976098686479270228e+00
-9.155088518258494013e-01,-7.335951560704101482e-01,1.939635492157929741e+00,4.745046421765382938e+00
-9.486539412688500539e-01,-6.983707607487271707e-01,1.943156040496678783e+00,4.853866453332708275e+00
-9.022207618220923209e-01,9.903542002478172845e-01,2.005390390437240100e+00,4.928040964472824470e+00
-9.748803945865686105e-01,1.775070153675720463e-01,2.116689198787976345e+00,4.418154907453047286e+00
-8.574574774636415375e-01,6.276436112027883318e-01,2.013907116436380651e+00,4.958022445735002393e+00
-9.719621659183449447e-01,-1.113382939261668092e+00,2.034465251019468734e+00,4.539953616530717717e+00
-8.782456239993710057e-01,-5.614575909458134895e-01,2.108752611429423496e+00,4.856419813902457250e+00
-9.135750157345298161e-01,-3.056845063727207656e-01,2.083826160147223217e+00,4.717231411158766541e+00
-8.440036358616804790e-01,1.557605283617376379e+00,2.014345041186272667e+00,4.977029720876866570e+00
-8.853183655267666818e-01,2.165916687086527403e+00,2.023943424558310333e+00,5.093029358682588104e+00
-8.193108154924594322e-01,1.683330168284975503e+00,2.040988663832036032e+00,4.971071185214092303e+00
-8.411209462115639690e-01,1.739026369081128509e+00,2.041018626718138052e+00,5.045068601602919145e+00
-1.021562239357466595e+00,-5.389674774670736301e-01,2.014710916256304163e+00,4.391276971803973694e+00
-9.472100825760184639e-01,-2.060681035879372125e+00,2.051763788525335919e+00,4.598631131666137684e+00
-9.153378238380255327e-01,-6.746041425731114094e-02,1.991813012530556204e+00,4.828982535947366372e+00
-8.668893998622229091e-01,-9.794223019943982811e-01,2.053398101321087577e+00,5.028995558224065299e+00
-8.612424802875822127e-01,-9.858370980089277147e-01,2.047660089711087039e+00,4.958577447438297980e+00
-8.782545954761903362e-01,-5.551892449333831747e-01,2.048193448985184961e+00,5.035753603236670983e+00
-8.617222276301202966e-01,-1.107981762372438617e+00,2.055966594241763534e+00,4.895588144886755977e+00
-8.787539330233254953e-01,-1.784615120199905203e+00,2.088037757623744994e+00,4.892886573044062715e+00
-9.179868456787226849e-01,2.085860074616796567e-01,2.086913462004346353e+00,4.655943439920603666e+00
-9.408272744944393695e-01,-1.518809677975579975e-01,2.090783399754206240e+00,4.462675114909993468e+00
-8.778740952097416894e-01,-1.177953591011873247e+00,2.088616927335179785e+00,4.714441922783843886e+00
-1.023698082967384737e+00,1.017925287525869305e+00,2.014360935410051567e+00,4.249027401979550866e+00
-1.015879001472149934e+00,1.378162006900438552e+00,2.022109851924197788e+00,4.514071827210043075e+00
-8.194181482152872453e-01,-3.379113854883226131e-01,2.019967632224262122e+00,5.099521504902965852e+00
-9.985671975343655138e-01,9.730920745971208818e-01,2.032292414613411591e+00,4.434159497531487304e+00
-9.790077390480382835e-01,1.244568817563006524e+00,2.078412603033691575e+00,4.573362410770902109e+00
-8.664050454897794795e-01,2.324349316609487515e-01,2.050568849722355314e+00,5.057204500952276582e+00
-9.232655978686923337e-01,1.703796939332529625e+00,2.070946277066644914e+00,4.820496048365343178e+00
-9.768163003917439413e-01,4.684970799099047456e-01,2.098958533644613933e+00,4.475453276122366653e+00
-8.421482932030860402e-01,4.494336800780426855e-01,1.983876089711147817e+00,5.073596864428854047e+00
-9.141758385238827334e-01,1.272249595711789194e+00,2.039968531499463555e+00,4.712232017625817448e+00
-8.609224909244403978e-01,-5.361146823502069836e-01,2.000519879722106431e+00,4.890379563337499569e+00
-9.070890869776682131e-01,-5.446014685711656478e-01,2.052566692021649875e+00,4.815756715296598323e+00
-9.171821766270408238e-01,-1.577601898985670770e-01,2.058294642224745896e+00,4.675408283659230335e+00
-8.458381450916309108e-01,2.290808226690383087e+00,2.026396766874571487e+00,5.074083498604260889e+00
-8.806262956146080345e-01,2.390284924131745203e+00,2.026935576008485285e+00,5.016488702449450443e+00
-1.009252342143907688e+00,-3.003252893977337301e-01,2.072150397307193970e+00,4.617442716856881013e+00
-1.011651870812700249e+00,2.393486070416231404e-02,2.060915289338784984e+00,4.464857279365672227e+00
-8.907997790852508757e-01,1.538406863053870088e+00,2.082869710112350781e+00,4.679845119637290551e+00
-9.498303667498757541e-01,1.304207551479536598e+00,2.095897093885960683e+00,4.689934894430904500e+00
-9.676583374269926985e-01,-4.610334719786955970e-01,2.010702214592100301e+00,4.682554256545706117e+00
-9.606506935727057162e-01,-7.777634071662551385e-01,2.100447274216497018e+00,4.395335027565018926e+00
-9.521570623218035267e-01,-1.047663724171400967e-01,2.012237427474348639e+00,4.547455168755767829e+00
-9.763299335595198025e-01,1.531685541806383055e+00,2.046924236463532054e+00,4.556149080155728726e+00
-8.423712876310467390e-01,6.507111704918897566e-01,2.071778848657105598e+00,5.014397988528795480e+00
-1.009570315329163970e+00,-5.798435710255025466e-01,2.037799111658763707e+00,4.310048795428945922e+00
-1.064757958255785786e+00,-1.056956767302575928e+00,2.023870782081560016e+00,4.310566203353093151e+00
-8.433145418230392210e-01,-6.120236957887142948e-01,2.049503578956269667e+00,4.912843255191354785e+00
-9.295373452934513336e-01,1.639889058248250597e+00,2.018083938566432423e+00,4.649247871255484554e+00
-9.612501565035346252e-01,-1.819849387470203306e+00,2.065108150795114117e+00,4.595911282666125253e+00
-9.357701651745261584e-01,-1.653261950184381712e+00,2.050451815047247273e+00,4.612240467362259899e+00
-9.397587209606438341e-01,-2.439658356368388237e+00,2.049102643037525429e+00,4.564495854094966276e+00
-9.609252703599309164e-01,-2.038143445245102825e+00,2.058207988608756533e+00,4.628056729268537062e+00
-7.214496398449036230e-01,1.471477829526640413e+00,2.031829743792738174e+00,5.499864575286077084e+00
-9.508223104943577253e-01,1.324080665884154850e+00,2.070572340440997472e+00,4.498239427835890147e+00
-9.129512268776653894e-01,-1.139955553757927786e+00,2.095611026551110090e+00,4.639006022005036201e+00
-9.825082604967356747e-01,-7.154907584440246548e-01,2.035107192652738650e+00,4.574247515076047321e+00
-8.896725319434934942e-01,4.075402612929013291e-02,2.046485282422498830e+00,4.866470597401399090e+00
-8.624527885673606287e-01,4.065787297922158761e-01,2.034735860220082238e+00,4.995342372274130582e+00
-9.277036343392808249e-01,6.396742865586535487e-01,2.085242116513457145e+00,4.519082261350304108e+00
-8.614660331923065240e-01,7.166972417685812946e-01,2.029990573206909232e+00,4.753466924548479966e+00
-9.040270296198249511e-01,7.300702921559129033e-01,2.042833678972081568e+00,5.019049890937112401e+00
-8.786775304102265594e-01,8.156404994440517031e-01,2.041168216478224107e+00,4.866633673710142993e+00
-8.365577537719789403e-01,7.283496878188265855e-01,2.045217344424994366e+00,4.800336592349418119e+00
-8.706888839707478400e-01,3.954945025248158275e-01,2.040313285065781468e+00,4.806573476332506978e+00
-8.312945399112545708e-01,1.583664111306052336e-01,2.032047642398679077e+00,4.990547010483276757e+00
-9.039946208912814640e-01,9.095563297485946830e-01,2.052475743119128282e+00,4.667795219469656587e+00
-9.948907660362730221e-01,-3.685506017371964482e-01,2.077883544654523629e+00,4.345854242846939108e+00
-1.024681424415053499e+00,-3.252523601481921212e+00,2.075872506073845436e+00,4.392210272392653714e+00
-9.274654483531132865e-01,-1.001462075979399957e+00,2.086318130439921426e+00,4.630675927819342341e+00
-9.174707837860069937e-01,-2.550461169385092042e-01,2.000903850386192229e+00,4.753470497708121911e+00
-8.918565748228867163e-01,-2.482975425064562813e+00,2.074665262865774018e+00,4.806730042713950546e+00
-8.850789009502104676e-01,-1.335839389808086031e+00,2.005299725187820403e+00,4.817758069153498468e+00
-9.604346188479940816e-01,-1.640739254442186157e+00,2.011196065766772012e+00,4.892576389606952070e+00
-9.771376740004857897e-01,-8.199519748213310866e-01,1.995446962222995779e+00,4.521376002390701032e+00
-9.753465237604126425e-01,1.497187922007304994e+00,2.049345865105867581e+00,4.508123121312372916e+00
-8.490119607220401043e-01,-9.674820195549617141e-01,2.062575827562275421e+00,4.909992082178166406e+00
-8.997871666764436505e-01,4.865631795504471446e-01,2.057183790665101153e+00,4.786845302449500572e+00
-8.497325560699736657e-01,8.036152195869918913e-01,1.996163120578086536e+00,5.108820120686631938e+00
-9.418230230554343052e-01,-2.677638011368557613e+00,2.066289124812097366e+00,4.552747071554303915e+00
-8.477838083279997106e-01,-1.354131751650183180e+00,2.051082376893788695e+00,5.027873447117382710e+00
-1.088160561999925502e+00,-1.171051579774280427e+00,2.076765478666408704e+00,4.074494498418588684e+00
-1.145228950610438723e+00,-2.735270797962262579e-01,2.066531369995737943e+00,3.882527924699943789e+00
-1.139927278084943429e+00,6.417795334003305596e-01,2.009203409419618058e+00,4.111788172209587700e+00
-9.406576238740469442e-01,4.916051475102848345e-01,2.083017081632675183e+00,4.602464419345380975e+00
-9.317286110477533967e-01,-2.041486769340330909e+00,2.002784469169975878e+00,4.704805839987431959e+00
-9.368231607137923467e-01,-2.179086634829436431e+00,2.021125064819422779e+00,4.761595262483484525e+00
-9.376040908034001253e-01,-2.234166142423839929e+00,2.000997969158403222e+00,4.561107001087455259e+00
-8.828778041685815259e-01,-2.186832947712730846e+00,2.074505911463922381e+00,4.782669938410418986e+00
-8.629531289387998294e-01,1.416171625423418678e+00,2.046649053559750797e+00,4.896713612117307157e+00
-1.007006360554881796e+00,-1.227313245356498994e+00,2.020518101553691270e+00,4.396852679123836261e+00
-8.516360791205037639e-01,9.710143122161372098e-01,2.086143641822692185e+00,4.977919848468151720e+00
-9.061972381891115758e-01,-1.381297315743207132e+00,2.053832500737088562e+00,4.678569629301851052e+00
-9.323967035678535353e-01,-1.358927842038056610e+00,2.060833864530252857e+00,4.860568342953021315e+00
-8.066507689429918138e-01,6.565518334323248162e-01,2.045870655405717997e+00,5.063935510757423764e+00
-7.670694268093893875e-01,2.095869436507383110e+00,2.011040940276819455e+00,5.477510408807450659e+00
-7.904407240668700485e-01,9.787214718290260240e-01,1.995376183833791339e+00,5.353971482274525684e+00
-7.580491972278823321e-01,9.128055543938385918e-01,1.995123190035079874e+00,5.228319535913041882e+00
-7.928315825347296286e-01,-2.918092775433744901e-02,2.042331724119761827e+00,5.228262419312637910e+00
-1.122918044451797659e+00,-1.912193014149589754e+00,2.026612344544108435e+00,4.074597473713968299e+00
-7.324037717555503813e-01,1.934140442646455238e+00,2.027087275974118974e+00,5.637517276068724215e+00
-7.515114568549664531e-01,9.134172284883919080e-01,2.007942271726782746e+00,5.420340951768183757e+00
-1.078244896078109472e+00,-2.329659254213751751e+00,2.056655098449764907e+00,4.188471083239985404e+00
-8.632940508879611841e-01,-6.519774684317747315e+00,2.027144895848277173e+00,4.876481108900419414e+00
-8.814762392577909500e-01,-6.548913644904069464e+00,2.025070602353811644e+00,4.784316804565577286e+00
-8.596464710747367954e-01,-7.595532576982276574e+00,2.006587265532702613e+00,5.107045387642953571e+00
-8.724650382121782455e-01,-5.618363613080924246e+00,1.950767929161102643e+00,4.904165271123311243e+00
-8.549356627700845923e-01,-4.041304221312715939e+00,1.979039546864413746e+00,5.010560721438293008e+00
-9.528404131131293919e-01,-2.184512265339360937e+00,2.082137455556849037e+00,4.493114260761696954e+00
-9.930008785454346176e-01,-1.091504847041798731e-01,2.004249542273782492e+00,4.776550615264498312e+00
-9.310543943270221945e-01,-3.188897891421476616e-01,1.997619879465045489e+00,4.627992908475731859e+00
-8.657282139863048398e-01,1.431071160888194749e+00,2.078870742832573892e+00,4.753324854563842905e+00
-9.947874886913617987e-01,1.597967477571331951e+00,2.054068235998368852e+00,4.563760364999497554e+00
-9.829894150350833026e-01,-1.327414968853077637e+00,2.028324256102058687e+00,4.737859862393398735e+00
-9.721347052905434660e-01,-1.359880122562332483e+00,2.027635956099306025e+00,4.658959332902445460e+00
-8.829746086902285906e-01,-1.732617081152383554e+00,2.077094220285592652e+00,4.781028246797828452e+00
-9.275192672912562220e-01,1.784749926604348724e+00,2.007845320141867784e+00,4.745979584885398950e+00
-9.096908457085970401e-01,-1.918077068948947916e+00,2.071957622696352530e+00,4.714849015000661225e+00
-9.074431669592954997e-01,-1.497887128676483215e+00,2.040369288586509899e+00,4.786992424540404301e+00
-9.488644331784950037e-01,-3.399458880235932678e-01,2.072788019333532628e+00,4.563199157229026248e+00
-9.515688971791400608e-01,4.204219767271418773e-01,2.053803783054068965e+00,4.576094118446468073e+00
-9.521199916741341918e-01,4.233465262818919550e-01,2.051720981305149571e+00,4.442561379900517693e+00
-8.426472467553999257e-01,-1.595641018747122164e+00,2.020556424874035528e+00,4.940424382647539581e+00
-8.773026181159016001e-01,1.008724641963705260e+00,2.088088594398790132e+00,4.882047300277748469e+00
-9.163092103786484310e-01,6.949462666812570300e-01,2.073550525993047788e+00,4.459789178770289908e+00
-9.568631410185649555e-01,1.171663726806005057e+00,2.052978971091030669e+00,4.805171279060054701e+00
-9.233005543799466253e-01,9.631951199398882668e-01,2.044537734188974554e+00,4.521376676198108235e+00
-9.198461322563389331e-01,2.877211414528145217e-01,2.001315759157813456e+00,4.565115304166258881e+00
-8.655976905597130289e-01,1.236765008582700442e+00,2.074600396176620176e+00,4.971964779482889618e+00
-8.455927691836768734e-01,1.359128611700277212e+00,2.073665756803956928e+00,5.014235355108974446e+00
-8.299943656302302131e-01,1.270817080764569784e+00,2.072451558623112700e+00,5.104125016488679556e+00
-8.863655164690807942e-01,5.864400373174643022e-01,2.091258054111341469e+00,4.837722335803817941e+00
-9.064843869500039952e-01,-1.630293298783698497e-02,1.994465453867100946e+00,4.887804362650945755e+00
-8.944364445234879168e-01,-7.559558986955963178e-01,2.004427260349007422e+00,4.736679738305078935e+00
-9.112186371821269226e-01,-1.494032670095936988e+00,2.036350244788704966e+00,4.796142223828399942e+00
-9.149846259042582197e-01,-1.166308854691573638e+00,2.030548631384211156e+00,4.698281476729644801e+00
-8.777901374354343256e-01,-2.148820953570202696e-01,2.108494977706102613e+00,4.788087425166837718e+00
-8.527164756445644311e-01,-1.787751667356829166e-01,2.114425196013364427e+00,4.708324906754014272e+00
-8.923733688459059010e-01,1.601429078441574783e+00,2.057147044270863034e+00,4.639516123542940740e+00
-1.006948969777909042e+00,-3.022937036059319738e+00,1.995138920637504532e+00,4.596392759936146710e+00
-9.745515325279974217e-01,-3.108639176290867390e+00,1.994690966943614807e+00,4.458296521170694859e+00
-8.835105747631515349e-01,-5.661038427269207141e+00,2.081845493970719829e+00,4.844374171544520991e+00
-9.060324446335260573e-01,-1.022878690158214976e+00,1.979645562734844599e+00,4.978099093335049297e+00
-9.043986741612717317e-01,-2.162254413332028502e+00,1.972466161142272023e+00,4.911247685676856101e+00
-8.555474764744209759e-01,-1.965335295393819681e-01,2.004096882040677041e+00,4.814396109294706960e+00
-9.129361547987840941e-01,-5.223169164955629995e-01,2.019270316992983538e+00,4.921375255971262241e+00
-9.021080966511356714e-01,-3.914057409229206308e-01,2.054780176847447848e+00,4.586567725994100009e+00
-1.074003866494133597e+00,-8.430528425861423258e-01,2.073185425520235992e+00,4.330494426978396483e+00
-9.947998024574791209e-01,-6.248287300842326752e-01,2.075537582191226527e+00,4.211329020098462550e+00
-9.979523133759311548e-01,-6.302214811908070091e-01,2.078840725694899749e+00,4.271981617306644274e+00
-1.030621647402792718e+00,2.084601349896866296e-01,2.066772519330879021e+00,4.196185856974579131e+00
-1.037633102458212386e+00,1.818288097287474592e-01,2.070071029167272592e+00,4.256374371118673672e+00
-1.005326531570478021e+00,1.757217356588378077e-01,2.070582242819702490e+00,4.428118744688326558e+00
-8.491976527927364016e-01,-3.344264999417697615e-01,1.988448255741196213e+00,5.078921955683587619e+00
-8.601366139703874314e-01,-2.151321732748272098e+00,2.071048172555538081e+00,4.965025978384615790e+00
-8.199051134434116594e-01,-3.291411734118089516e+00,2.060114389323812301e+00,5.035634029973692805e+00
-8.169443353304913780e-01,-2.292072576609924806e+00,2.106826537912724451e+00,5.016652352348312860e+00
-8.770536242058536436e-01,-2.231234457887103062e+00,2.112265016543653839e+00,5.061003442028971122e+00
-9.923153610996925389e-01,-3.073852885031391757e-01,1.967458959477081049e+00,4.468013306783343630e+00
-9.396669426770898337e-01,3.175358867642011362e-01,2.102870179172655618e+00,4.542465919112134820e+00
-9.002834196544877710e-01,-3.039527553029010232e+00,2.047345305680198457e+00,4.802193683731904805e+00
-8.701739082789229363e-01,-1.476727062060080531e+00,2.035538685225326549e+00,4.837216345405436435e+00
-8.639696400016863009e-01,1.446206629408709476e-01,2.056951151170502534e+00,4.913183853636346576e+00
-8.736814448859985260e-01,5.681151960117021282e-01,1.992444009128670812e+00,4.900861033785360199e+00
-8.329736075390116179e-01,1.910713225094205381e+00,2.029184071173204984e+00,5.178783005869028067e+00
-9.669664341219810222e-01,-2.219491678323472605e+00,2.056918099131217037e+00,4.621486970934126859e+00
-9.999051060576092942e-01,6.678926636834290331e-01,2.045221073072750695e+00,4.422302382884534033e+00
-9.829084112288379860e-01,6.847234577616394535e-01,2.092367493193055594e+00,4.442440117291802437e+00
-1.013105442718421401e+00,-1.860460610498316569e+00,2.030909345989779791e+00,4.464164265448865798e+00
-9.022138157582636486e-01,3.408291534705129022e-01,2.082302187121332082e+00,4.802862336464347237e+00
-8.898232494560425199e-01,8.106227746192237182e-01,1.984250965095552433e+00,4.825084273352006292e+00
-9.031293851492601110e-01,-2.730113372131051097e-01,2.026720290596204510e+00,4.885060676101613986e+00
-8.698029149584075581e-01,-8.557687201781843944e-02,2.016291991839878506e+00,4.786827348493247314e+00
-9.206769630965498941e-01,-2.405435687012418000e-01,1.981784446850277437e+00,4.767124311125622071e+00
-9.274712523194741376e-01,2.429360592399149033e-03,2.015438605408680139e+00,4.767840440980339878e+00
-9.682706660634118334e-01,3.542429632941328510e-01,1.999821072081727769e+00,4.599992803068396974e+00
-1.163269325408213817e+00,2.060441061744910929e-01,2.115424177165789121e+00,3.794414867376684430e+00
-1.176094380149533380e+00,-1.341649514204235505e+00,2.079667482735942485e+00,3.807630819616571127e+00
-1.137903635098813870e+00,-6.515159662028610077e-01,2.074834383542329075e+00,4.066194006912196457e+00
-1.056133025048732632e+00,1.077409789697061138e+00,2.053316853572177969e+00,4.351358198826935642e+00
-1.029796312663152857e+00,6.083511106457186735e-01,2.015863360534847715e+00,4.267287792899941756e+00
-9.395297161626507965e-01,3.242615384567658632e-01,2.074427706943610783e+00,4.491711266530671764e+00
-1.014170366816979474e+00,3.013692282317534943e-01,2.004464372096616209e+00,4.534209761343968026e+00
-9.769222920046807257e-01,6.745425803423420463e-01,2.011307713192273638e+00,4.458287567612010172e+00
-9.779307232851616183e-01,-7.842060583851462319e-02,2.012727030106864046e+00,4.714300998116593533e+00
