theta_ell,theta_sd,theta_sf,theta_w
-8.735081834173995530e-01,2.310518648896642824e-01,1.925285213071664447e+00,5.382623971623605286e+00
-8.502397341280089060e-01,1.977620573734885534e+00,1.932697399564736962e+00,5.624203028312139807e+00
-8.434210811556076548e-01,-6.344152073771689437e-01,1.923137406735345056e+00,5.403227768073189274e+00
-8.190501298626338134e-01,-1.297907742547038668e+00,1.916427197606103139e+00,5.667607373620147548e+00
-8.060259075468177992e-01,-6.687687578830416868e-01,1.890532072319052626e+00,5.499298208430736246e+00
-8.888338695671503809e-01,1.560369332953141508e-01,1.916124335139441470e+00,5.525544996804389264e+00
-9.243968849356531958e-01,-2.345164655836892376e+00,1.970359470410644187e+00,5.296688372722003102e+00
-8.932055165789302142e-01,9.866556256264249480e-01,1.928970509014649837e+00,5.503986646303089536e+00
-8.505168942252376851e-01,-3.746199882123013580e-02,1.992546355197789776e+00,5.348387179387433576e+00
-1.012442668758744002e+00,-2.655959503078749950e+00,1.921788531016531687e+00,4.839944138994391132e+00
-1.031322510687063820e+00,-5.423972530169396400e-02,1.926181312915459465e+00,4.870952786198261997e+00
-9.848867264121800025e-01,1.876805411377822974e+00,1.925726611994232229e+00,4.884396956926168265e+00
-9.831644916374350229e-01,9.586466656658761964e-01,1.930254735217314277e+00,4.945869038399726136e+00
-9.690834987886119967e-01,-8.941438135709175450e-01,1.963929948034374595e+00,5.065546432294877555e+00
-8.269446012441455940e-01,1.638464324364106828e+00,1.964843941756267309e+00,5.505381379860173396e+00
-9.828619950110152326e-01,4.413296292006806953e-01,2.020128221380347977e+00,4.899040411311439414e+00
-8.510593197883963290e-01,3.392159724558996281e-01,1.975670986585024602e+00,5.279121140724233996e+00
-9.384075378206009344e-01,-2.333943026240808738e+00,1.986910803139421366e+00,4.917217693501577891e+00
-9.322858101019635413e-01,1.705239337645344522e-01,1.947183161123128059e+00,5.119982522834209959e+00
-8.848118124468709045e-01,2.170997577769360642e+00,2.017877272984806680e+00,5.286161700735963365e+00
-8.572700393637557870e-01,2.053548683203584524e+00,2.004365971602608099e+00,5.168284853265104672e+00
-8.880592092133519078e-01,1.745770333913631234e+00,1.988256018115071910e+00,5.263027186173320437e+00
-9.771059477832284568e-01,-1.605668596738352605e+00,1.944220308998303670e+00,5.012559109761244081e+00
-8.751913534840366493e-01,1.597784375171650506e+00,1.956573134736775632e+00,5.383898018431259480e+00
-7.577401712756259844e-01,6.373652304314970651e-01,1.948463630869453400e+00,5.669183960966814873e+00
-8.662180046268664890e-01,1.927432686468361300e+00,1.966583844986901308e+00,5.531070927410506322e+00
-9.543991417675862232e-01,-2.043875424529759677e+00,1.948743161396572665e+00,4.986002007603009822e+00
-8.218814305503050477e-01,2.223812671568695443e+00,2.034817420674956523e+00,5.392236564228125140e+00
-8.394952133971842478e-01,1.133082273751233604e+00,2.033304856345942824e+00,5.509458893542714009e+00
-7.995563883482184053e-01,8.671369609518480015e-01,2.034887074762520953e+00,5.497941591378715742e+00
-8.697867218447378201e-01,1.403222900931185402e+00,2.029431767242722451e+00,5.576863191844621426e+00
-1.021654304440528627e+00,-2.605941318721719746e+00,1.983501390988098745e+00,4.976869683543119649e+00
-1.016391987884786019e+00,-2.362755769602184142e+00,1.985099231390394792e+00,4.805646042074839919e+00
-1.027654391701096070e+00,-2.254735462378909538e+00,1.984140854946523369e+00,4.824307321820774597e+00
-1.013606294310769096e+00,-9.702077557169552779e-01,1.978842097938567246e+00,4.799915811726054748e+00
-9.623991918427354797e-01,2.996893937587180590e-01,1.952778063801625441e+00,5.077718846848835454e+00
-9.775548662840197744e-01,-2.597006532830608450e+00,1.965578434153907539e+00,4.836281920924457189e+00
-8.479182528195879920e-01,-3.502495715669953658e+00,1.983263847563615512e+00,5.380804003605666352e+00
-8.948104497698199378e-01,-6.330248903534159144e-01,1.905032153017915952e+00,5.342052814982456432e+00
-8.580298710048807065e-01,-6.960669549431035552e-01,2.016994761993992746e+00,5.567450824832008927e+00
-9.544353337928084269e-01,-2.050654424133995235e+00,1.927605713919998909e+00,5.285535674490247082e+00
-9.169686955210420987e-01,-1.979099878847527361e+00,1.971209022582542936e+00,5.137026481259331590e+00
-9.235166868294292231e-01,-4.315537402284920221e-01,1.964128951150151181e+00,5.155690087883044725e+00
-8.979271413528808754e-01,-1.122976153493202345e+00,1.929394478112758771e+00,5.337328746014240011e+00
-9.438176325686877810e-01,1.685133524945459538e+00,1.943534723061173031e+00,4.880180384239984903e+00
-1.010489293861738691e+00,1.197769951991436432e+00,1.949025413638925341e+00,5.042156386177724769e+00
-8.513623390854184736e-01,-1.549169192345245527e+00,1.995186511632622395e+00,5.342878933676349362e+00
-8.628566572653146860e-01,-4.367621698345316439e-01,1.986702313241007989e+00,5.340722994234810450e+00
-7.735362439390526257e-01,-8.446945593777996919e-01,1.913335907544254644e+00,5.900981129961675009e+00
-8.829069367568205262e-01,1.128673468025898519e+00,2.021367873134480408e+00,5.205892167503510137e+00
-1.003279617207911034e+00,5.184003362550855254e-01,1.976974745872206896e+00,4.863475179549868521e+00
-9.615649714571068429e-01,-1.300994692050057244e+00,1.961282717322113456e+00,5.054788823926380736e+00
-9.680945159729342775e-01,1.566006598252633886e-01,1.945012331088013413e+00,4.988271261379505717e+00
-9.564617794061239797e-01,-1.586701930300293384e+00,1.945248548761259855e+00,4.971827955816323197e+00
-9.143155843449939368e-01,9.187849591985459696e-01,1.923476984682412239e+00,5.127316562214765838e+00
-8.784614242410244689e-01,4.315367651402487459e-01,1.928942086375530884e+00,5.249496429483599513e+00
-8.724193984388580736e-01,3.634664709377474767e-01,1.951680271781422338e+00,5.349521534179999094e+00
-8.998149870562172081e-01,-2.496653760530245791e-01,1.989363421407817523e+00,5.258591525501268293e+00
-9.938296217709421398e-01,1.582549862254799766e+00,1.886127120551715386e+00,4.709307717695282669e+00
-8.158473178446549179e-01,1.103130850899686211e-01,2.010376970394668561e+00,5.560612154448453914e+00
-8.047190898659900560e-01,-1.802657068703526377e+00,2.003187336106500904e+00,5.508407026770031578e+00
-9.008407893597035754e-01,1.543970261929688448e+00,1.941772567462998644e+00,5.413364532149777197e+00
-9.959981876378596333e-01,-2.035496564853313206e+00,2.024676352671699320e+00,4.692361742585815065e+00
-9.913058558837681833e-01,8.626621706953023772e-01,2.016656218081903429e+00,4.933483315877503550e+00
-9.939406905290705252e-01,1.890281630675501923e+00,2.002447143627421156e+00,4.835357102801333795e+00
-9.897899484261278857e-01,7.281989945816528254e-01,2.012972044480297651e+00,4.938371671184467182e+00
-1.024258274755709186e+00,-9.924042972664409712e-02,1.995538950258405997e+00,5.061314663823957893e+00
-9.844060014452716834e-01,4.064096550598910729e-01,1.989052644551055238e+00,4.987691731378198767e+00
-9.280363425973762181e-01,-1.016723608887827979e+00,1.929364313962291799e+00,5.155133663537510458e+00
-8.977581245659959075e-01,1.585058229450710510e+00,2.019430530389570322e+00,5.383932854368709719e+00
-8.836639595061995811e-01,1.696265508627130991e+00,2.033383549509873323e+00,5.192880694431917910e+00
-9.958580587720748944e-01,2.713555835321074250e-01,1.968813816449457965e+00,4.833288068038785745e+00
-8.395501922399105643e-01,-9.562947824144828468e-01,2.006414292872870320e+00,5.290509322373220691e+00
-9.544064572346409037e-01,8.305340635116449377e-01,1.966555036858176786e+00,5.011302297640945369e+00
-8.606568200902802168e-01,1.048559752827237013e+00,1.964643011966075159e+00,5.558966223438254417e+00
-9.137162457270102678e-01,-2.863713737070538445e-01,1.983664291893116216e+00,5.263364591145196947e+00
-8.052848654581827859e-01,-3.105803093425431038e-01,1.960719368854166866e+00,5.579187798571765278e+00
-8.518637229772595409e-01,1.219370076584336049e+00,1.983936962119330571e+00,5.337040534329496211e+00
-8.236413337048575922e-01,-1.328949117275823655e+00,1.899956398609975450e+00,5.649405858235406086e+00
-9.919305732434570144e-01,-7.583461391321116851e-01,1.999435620576934580e+00,4.750100163375044815e+00
-8.464495702728476179e-01,1.093788862790775473e+00,1.955437432401537778e+00,5.582102003010637858e+00
-9.705037724397548304e-01,-1.553975162693271850e+00,1.891296538333211874e+00,5.015488619395841674e+00
-8.347803752444927783e-01,-1.800138286754952244e+00,1.993883503546766356e+00,5.324574654935305240e+00
-1.017429631436893356e+00,7.271339429198062643e-01,1.964801837353493452e+00,5.064697693679170776e+00
-9.060728011234453483e-01,-4.726609165406646107e-01,1.949758786903672325e+00,4.948979565558375704e+00
-9.346800120154082903e-01,-8.435097532800914788e-01,1.949277661863358047e+00,5.123470972671796630e+00
-8.621241822901370977e-01,1.462834933625842826e+00,1.916682147410591952e+00,5.578711279271654888e+00
-8.635501419991521432e-01,2.200460894687735980e+00,1.998432458673852885e+00,5.363596739795697843e+00
-8.572305849556025592e-01,2.061279587184061679e-01,1.966238910252656069e+00,5.399577749364349977e+00
-9.565364627888168769e-01,1.084315233403171791e-01,1.975504354866890466e+00,4.946019832115128523e+00
-9.125166003432775286e-01,1.821088974349342582e+00,1.960742129970205472e+00,5.347347298302316254e+00
-9.238398601206881944e-01,-1.782863752589773032e+00,1.997769020168319365e+00,4.974652931925104937e+00
-8.965522225871626061e-01,-5.782391279408336526e-01,1.999934978668860941e+00,5.063724225228339648e+00
-9.311030216764450973e-01,-4.609548429972178951e-01,2.003940194760191584e+00,5.275792426862937035e+00
-9.794071915888997726e-01,1.574166044590478375e+00,1.999626934059279826e+00,5.075149420348404661e+00
-9.280838978753626067e-01,-1.242880386306828289e+00,1.946509456377218950e+00,5.282340021429893895e+00
-8.655784230897372034e-01,2.015900835734508956e+00,1.905910506316323527e+00,5.402157008996587351e+00
-9.914221872515904810e-01,1.018334346288379821e-01,1.928880322862994712e+00,5.056936730234594890e+00
-9.608121309694830359e-01,1.365879108767616756e+00,1.938615617449096273e+00,4.898219199427773951e+00
-9.731032639623694580e-01,-1.225962857160339148e+00,1.906401319513788994e+00,5.017880707345686808e+00
-9.469773203069283829e-01,-5.516300743174001875e-01,1.937126537202249477e+00,5.038136395330463202e+00
-9.431251344793256663e-01,-1.599849052461324583e-02,1.987609050956152146e+00,5.148140935396177120e+00
-9.196040548270636439e-01,-2.885412590105468356e-01,1.953803875608757012e+00,5.242401181694432921e+00
-9.054203195585377451e-01,-7.311372726562825886e-01,1.937677618782538191e+00,5.141772674067273563e+00
-9.452314620239221643e-01,1.459933529321332801e-01,1.975924469474938494e+00,5.186817585345304238e+00
-9.954393829780434633e-01,-5.529999800075446892e-01,2.003658683911853089e+00,4.831122045454845804e+00
-8.253688158090319860e-01,-6.217793781805596165e-01,1.939628026995835919e+00,5.615285912738704255e+00
-8.219370407089682251e-01,2.498899453572913210e+00,1.955438848871544399e+00,5.529814642562815408e+00
-8.989785666656333607e-01,1.127010443292624453e+00,1.985854699505211762e+00,5.362600895050707805e+00
-1.015853598334361729e+00,9.070523768169291845e-02,1.970329916332752784e+00,4.971374390055581571e+00
-9.920502013740220004e-01,-1.377661832172520029e+00,1.954611072094287083e+00,4.739130313077836831e+00
-9.217787435096991278e-01,1.379841804969725416e+00,2.013889947309873030e+00,5.278397177860108869e+00
-9.205179645504396602e-01,3.664773970224448618e-01,2.018333620522208882e+00,5.318904079995284917e+00
-8.281053727977877310e-01,-1.984532098136120304e-01,1.996376276737211075e+00,5.197584411372472069e+00
-8.554975037810172989e-01,-2.524410913105987753e-01,1.999603027841763359e+00,5.268111748300821517e+00
-9.422776116615597664e-01,1.959788719408333879e+00,1.955818248093901035e+00,5.209487368583808120e+00
-8.765855154773333213e-01,-7.628186458621715182e-01,1.967947453301618577e+00,5.169950946558583560e+00
-9.560319228129293689e-01,-7.344365796950924619e-01,1.966630556452541700e+00,5.076768023721388801e+00
-9.206378836670080501e-01,1.687869322427417051e+00,1.999562867936917288e+00,5.146076257518613417e+00
-9.153957282061199185e-01,1.327555476076485608e+00,1.980078078039496425e+00,5.144457894326394332e+00
-9.119793084054512722e-01,-1.896190749606943005e-01,1.946322457461092004e+00,5.129385103933926437e+00
-9.140171222709583265e-01,-2.258400957669790543e+00,1.957612378947467757e+00,5.169345218127164188e+00
-9.473127770761852195e-01,4.140588715036577216e-01,1.969911622203754709e+00,4.978665899934105354e+00
-9.786970705763529121e-01,-1.138320191180698659e-02,2.001538206854835966e+00,4.949655546905090020e+00
-9.037953671299467917e-01,7.332979599670584880e-01,1.938475268297498166e+00,5.205096848414973998e+00
-8.390746113549243379e-01,2.933598097500657031e-01,1.986229650723054130e+00,5.551338364881206466e+00
-9.250862026477433275e-01,-5.107037538248979658e-01,1.972948634161266090e+00,5.198322726531905857e+00
-9.250862026477433275e-01,-5.107037538248979658e-01,1.972948634161266090e+00,5.198322726531905857e+00
-8.680072031696409729e-01,1.548961369446048009e+00,1.923667488678325155e+00,5.438815944286024440e+00
-9.686179319656774700e-01,2.194883631942313174e-01,1.897442824915711590e+00,5.083484559404433334e+00
-9.027888587752188609e-01,-1.695845006133764876e+00,1.943906735573026401e+00,5.276872613071902585e+00
-9.187945889214312878e-01,-2.106152590146806780e+00,1.920080887560680072e+00,5.225030365907521457e+00
-7.975710997700771188e-01,-8.982468310289757341e-01,1.974896622998575824e+00,5.601884525075257137e+00
-8.274007315401582519e-01,1.078678241067002386e+00,1.947319872213875369e+00,5.549658274620068887e+00
-7.985094954250173682e-01,1.852082982626630736e+00,1.953973526846193298e+00,5.434491938638515762e+00
-8.471018255181609335e-01,1.271926149624337699e+00,1.961252349697597097e+00,5.698180625759930784e+00
-8.059557912563459769e-01,1.262435602298224602e+00,1.978812332352007264e+00,5.501615531676420368e+00
-8.059557912563459769e-01,1.262435602298224602e+00,1.978812332352007264e+00,5.501615531676420368e+00
-8.544507481222687328e-01,-1.134873701052481199e+00,2.004528321090253140e+00,5.502290770260469976e+00
-9.542020510763751240e-01,1.639792085210959982e+00,1.990390209009126998e+00,5.325059401449111718e+00
-8.484784570660457437e-01,8.234474684559428548e-02,1.931312904971757893e+00,5.572647135752769820e+00
-8.399480972128593459e-01,-5.268313696832551546e-02,1.936100526639673802e+00,5.541835579628470398e+00
-8.323992814273351026e-01,-2.030907500836733881e+00,1.965272747847118584e+00,5.455694282200891365e+00
-8.653795835503225176e-01,-2.068813163118645271e+00,1.904544428913908849e+00,5.507811997541520732e+00
-8.646444117812810415e-01,-2.260297714386873658e+00,1.903523673614989864e+00,5.565160738220775727e+00
-8.588709462252650528e-01,2.269227496726146320e+00,1.940978057792314804e+00,5.488985414763299708e+00
-8.588709462252650528e-01,2.269227496726146320e+00,1.940978057792314804e+00,5.488985414763299708e+00
-9.216083443247932161e-01,2.154180401739245188e-01,1.939339203018494162e+00,5.249804138910564077e+00
-8.774739940057852960e-01,1.222301054846242518e+00,2.009793515789656926e+00,5.184732186741120685e+00
-1.057570152154205356e+00,-2.714888442060410689e+00,1.955612133330237645e+00,4.600449180485508549e+00
-1.023495192655972108e+00,-2.457465228240257371e+00,1.967861397510623167e+00,4.826044411811214907e+00
-1.029972644307505014e+00,-8.588503492443437803e-01,2.000528780054743994e+00,4.848000658819469955e+00
-8.555618634298610692e-01,1.272547877532376859e+00,1.979408631934293616e+00,5.523389928170548302e+00
-8.892007936886398012e-01,9.208006022668695500e-01,1.974147705975659139e+00,5.365007080973202669e+00
-8.515862635205487807e-01,1.119409454030086071e+00,1.996147815921884838e+00,5.160348528381107691e+00
-8.799641277758912805e-01,4.930823267974432378e-01,1.974515873301643243e+00,5.230006717806134020e+00
-8.385739205464266544e-01,-9.140357908420291277e-01,1.992237007137759308e+00,5.271480878589162700e+00
-8.644404408994026401e-01,-1.005849806854549389e+00,1.973275406767855511e+00,5.378575775002602199e+00
-1.016525942731244303e+00,-3.247664326355272912e-01,1.957356232288510300e+00,4.777482636099085411e+00
-8.315297816489370941e-01,-1.877137662242629901e+00,1.992097745237628281e+00,5.464977899636018321e+00
-9.111300479862409762e-01,-3.366273765596156320e+00,1.987573427506550860e+00,5.197756034505381706e+00
-8.687925807231691167e-01,-2.460148496479527935e+00,1.946286490087440146e+00,5.314282079995198416e+00
-8.672436768314755184e-01,-1.251450501631840906e+00,1.936521867343616643e+00,5.360698817589790721e+00
-9.203250206510206199e-01,-1.614185106650801949e+00,1.922474155520159211e+00,5.288771113233663002e+00
-9.419528163368129370e-01,2.355580907829198711e+00,1.898490763241840185e+00,5.237545629177218665e+00
-9.395065123303897314e-01,-1.187827659384852463e+00,1.912851189692166942e+00,5.143120331027499326e+00
-8.797767974084719222e-01,-1.742230757356455495e-01,1.923381168762085425e+00,5.318930416085119184e+00
-8.407854862226894488e-01,-1.474369165524450631e+00,2.020286794983920942e+00,5.377932916414835951e+00
-9.675877031331452383e-01,1.633970068679255983e+00,1.969790827094131114e+00,4.858378495349022330e+00
-9.896742157338690449e-01,8.686151539750701644e-01,1.945899924109190771e+00,5.030006739300796781e+00
-8.158214360317179725e-01,-1.856190590893333603e+00,1.976133524849180478e+00,5.507301263783395129e+00
-9.238121076680553267e-01,-7.537759126947174426e-02,1.950050813329674781e+00,5.156196522913356617e+00
-9.080672583059410385e-01,3.163163448240142728e-01,1.979867847822381677e+00,5.317632257304344634e+00
-9.912281538051164187e-01,-4.159412570368673512e-01,1.971760434353326152e+00,4.838260199283648255e+00
-7.891494164254175825e-01,8.731343102237314469e-01,1.989682620040336802e+00,5.591613511862948194e+00
-9.956690050791976443e-01,-1.109269163481964471e+00,1.949333265809063187e+00,4.940438440309868895e+00
-9.925243663305073349e-01,4.787081775616920387e-01,2.000912000337809360e+00,4.864988321899345713e+00
-9.743711622488067103e-01,-2.853828214976272371e+00,1.970039092784510837e+00,4.974142967549746608e+00
-8.303701805321185292e-01,1.642680923050126918e+00,1.972785883920102235e+00,5.523325335824150528e+00
